ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
5086,Cheesy Bean and Kale Bake,https://www.tostitos.ca/recipes/cheesy-bean-and-kale-bake,recipe_hd_cheesy-bean-and-kale-bake.jpg,"Create the tastiest Cheesy Bean and Kale Bake, Tostitos&reg; own Cheesy Bean and Kale Bake Recipe with step-by-step instructions. Make the best Cheesy Bean and Kale Bake for any occasion.","1 tbsp olive oil
3 garlic cloves, minced
 1/2 tsp red pepper flakes
220g  kale, torn and tough ribs removed
 1/4 cup water
2 cans (425 g) no-salt added cannellini beans, drained and rinsed
 3/4 cup part-skim ricotta cheese
1/3 cup grated Parmesan cheese
1 cup crushed Tostitos® Restaurant Style Tortilla Chips","Preheat oven to 350° F.
In a large (11 or 12&#8209;inch) ovenproof skillet, heat olive oil over medium heat.
Add garlic and red pepper flakes, sauté 1 minute.
Mix in kale and water; sauté 3 – 4 minutes or until kale starts to wilt a bit.
Turn off heat.
Mix in beans, ricotta, half of the Parmesan cheese (1/6 cup) and half of the crushed Tostitos®  Original Restaurant Style tortilla chips.
(1/2 cup.
) Bake in oven for 15 minutes.
In a small bowl, mix together remaining parmesan cheese and crushed Tostitos®  Restaurant Style Tortilla Chips.
Sprinkle over top of casserole and cook for another 10 minutes.
Serve warm.
*If you can’t find no&#8209;salt added canned beans, use regular canned beans.
Drain and rinse thoroughly with water.",30 minutes,,,"baked-maple-brie,black-bean-nachos,savoury-veggie-nachos",4,2,2016-02-11 13:31:52
5087,Chili Cheese Bake,https://www.tostitos.ca/recipes/chili-cheese-bake,recipe_hd_chili-cheese-bake.jpg,"Create the tastiest Chili Cheese Bake, Tostitos&reg; own Chili Cheese Bake Recipe with step-by-step instructions. Make the best Chili Cheese Bake for any occasion.","2 (226 g) pkgs cream cheese
2 small cans chili with no beans
1 lb lean ground beef, cooked
340 g bag shredded cheddar and/or Monterey Jack cheese
1 bag Tostitos®  Restaurant Style Tortilla Chips, coarsely crushed
1 jar Tostitos® Salsa (optional)","Preheat oven to 350°F.
To assemble, spread cream cheese evenly in a lightly greased 9”x13” baking pan.
Layer chili, cooked ground beef, half of the shredded cheese, crushed Tostitos® Restaurant Style Tortilla Chips and the remainder of the shredded cheese in the order given.
Bake uncovered for approximately 15–20 minutes or until cheese melts.
Serve immediately Tostitos® Restaurant Style Tortilla Chips with Tostitos® Salsa on the side, if desired",20 minutes,,,"baked-maple-brie,hot-cheese-bake,cheesy-bean-and-kale-bake",4,5,2016-02-11 13:31:52
5088,Egg Salad Bites,https://www.tostitos.ca/recipes/egg-salad-bites,recipe_hd_egg-salad-bites.jpg,"Create the tastiest Egg Salad Bites, Tostitos&reg; own Egg Salad Bites Recipe with step-by-step instructions. Make the best Egg Salad Bites for any occasion."," 1/2 cup whipped salad dressing or mayonnaise
 1/2 cup finely chopped fresh parsley
2 green onions, finely chopped
1 celery stalk, finely chopped
 1/4 tsp each salt and freshly ground black pepper
12 hard boiled eggs, peeled and chopped
Paprika or smoked paprika
40 ( 1/2 bag) Tostitos® Scoops!® Multigrain Tortilla Chips","Stir the dressing with the parsley, green onions, celery, salt and pepper.
Stir in the eggs.
Chill for 2 hours.
Divide evenly between the Tostitos® Scoops!®  Multigrain Tortilla Chips.
Sprinkle with paprika.
Makes 40 bites.
Tip: The egg salad can be made up to 3 days in advance.",25 minutes,,,"fried-egg-and-tostitos®-salsa-sandwich,breakfast-burrito,salmon-cheese-bites",3,2,2016-02-11 13:31:52
5089,"Feta, Date and Honey Dip",https://www.tostitos.ca/recipes/feta-date-and-honey-dip,recipe_hd_feta-date-and-honey-dip.jpg,"Create the tastiest Feta, Date and Honey Dip, Tostitos&reg; own Feta, Date and Honey Dip Recipe with step-by-step instructions. Make the best Feta, Date and Honey Dip for any occasion.","1 pkg plain, brick-style cream cheese, softened
2 cups sour cream
4 tsp honey, divided
1 cup crumbled feta cheese, divided
 1/2 cup pitted medjool dates, chopped
 1/4 cup finely chopped fresh parsley
 1/4 tsp freshly ground black pepper
 1/4 cup toasted slivered almonds
1 bag Tostitos® Multigrain Rounds Tortilla Chips","Beat the cream cheese with the sour cream and half the honey until smooth.
Stir in  3/4 cup feta, the dates, parsley and pepper.
Transfer to a shallow serving dish.
Scatter the remaining feta and almonds over top.
Bake at 375° F (190° C) for 15 minutes or until warmed through.
Drizzle with the remaining honey.
Serve with Tostitos® Rounds Multigrain Tortilla Chips.
Makes 12 servings.
Tip: Prepare the dip up to 1 day in advance and bake before serving.",25 minutes,,,"brie-and-cranberry-bites,blue-cheese-and-chive-dip,brie-and-pecan-bites",3,3,2016-02-11 13:31:52
5090,Fresh Cherry Tomato & Avocado Salad Cups,https://www.tostitos.ca/recipes/fresh-cherry-tomato-avocado-salad-cups,recipe_hd_fresh-cherry-tomato-and-avocado-salad-cups.jpg,"Create the tastiest Fresh Cherry Tomato &amp; Avocado Salad Cups, Tostitos&reg; own Fresh Cherry Tomato &amp; Avocado Salad Cups Recipe with step-by-step instructions. Make the best Fresh Cherry Tomato &amp; Avocado Salad Cups for any occasion.","2 cups cherry tomatoes, quartered
1 avocado, peeled and chopped
1 green onion, finely chopped
2 tbsp extra virgin oil olive
1 tbsp finely chopped fresh parsley
1 tbsp finely chopped fresh basil
1 tsp dried oregano leaves
1 tsp lemon juice
 1/2 tsp salt
 1/4 tsp freshly ground black pepper
40 ( 1/2 bag) Tostitos®  Scoops!®  Tortilla Chips","Toss the tomatoes with the avocado, green onion, olive oil, parsley, basil, oregano, lemon juice, salt and pepper.
Cover and chill for up to 1 hour.
Spoon into Tostitos®  Scoops!®  Tortilla Chips and serve immediately.
Makes 40 bites.",15 minutes,,https://www.youtube.com/watch?v=055o05r4Fyc,"cranberryavocado-scoopsr,brie-and-pecan-bites,brie-bites-three-ways",4,5,2016-02-11 13:31:52
5091,Sautéed Veggie Scoops!®,https://www.tostitos.ca/recipes/sautéed-veggie-scoops®,recipe_sauteed-veggie-scoopssuprsup.png,"Create the tastiest Sautéed Veggie Scoops!&reg;, Tostitos&reg; own Veggie Recipe with step-by-step instructions. Make the best Sautéed Veggies Scoops!&reg; for any occasion.","2 tbsp extra-virgin olive oil
1 small zucchini, diced
1 small yellow squash, diced
1 red onion, finely diced
1 red bell pepper, diced
1 pinch salt and pepper to taste
1/2 pound Pepper Jack Cheese, shredded
1/2 cup Tostitos® Salsa
1 bag Tostitos® Scoops!® Tortilla Chips","In large skillet, heat oil over medium&#8209;high heat; add zucchini, yellow squash, onion and red pepper. Sprinkle with salt and pepper.
Sauté for about 7 minutes or until tender and golden.
Remove from heat; transfer to bowl and mix in cheese and salsa.
Place tablespoonful (15 mL) of the mixture into each Tostitos® Scoops!® chip. Bake in preheated 300°F (150°C) oven for about 10 minutes or until the cheese melts. Serve immediately.",30 minutes,,https://www.youtube.com/watch?v=JxCtUxfcAg0,"garden-lime-dip,savoury-veggie-nachos,veggie-delight-dip",4,3,2016-02-11 13:31:52
5092,Pizza Rounds,https://www.tostitos.ca/recipes/pizza-rounds,recipe_hd_pizza-rounds.jpg,"Create the tastiest Pizza Rounds, Tostitos&reg; own Pizza Rounds Recipe with step-by-step instructions. Make the best Pizza Rounds for any occasion.","1/4 cup pizza sauce
1/4 cup finely chopped green pepper
1/4 cup finely chopped mushroom
1/4 cup finely chopped pepperoni
1/2 cup shredded mozzarella cheese
40 (1/5 bag) Tostitos® Bite Size Rounds Tortilla Chips","Arrange the Tostitos® Bite Size Rounds tortilla chips in an even layer on a baking sheet.
Top each chip with a dollop of sauce.
Toss the green pepper with the mushrooms and pepperoni.
Divide between chips and top with cheese.
Broil for 3 minutes or until cheese is melted.
Carefully transfer to a serving platter.
Serve immediately.",15 minutes,,,"spicy-cheese-with-ground-beef,sloppy-salsa-joes,mini-shredded-chicken-tostadas",4,11,2016-02-11 13:31:52
5093,Sweet Ricotta Tarts with Fresh Berries,https://www.tostitos.ca/recipes/sweet-ricotta-tarts-fresh-berries,recipe_hd_sweet-ricotta-tarts-with-fresh-berries.jpg,"Create the tastiest Sweet Ricotta Tarts with Fresh Berries, Tostitos&reg; own Sweet Ricotta Tarts with Fresh Berries Recipe with step-by-step instructions. Make the best Sweet Ricotta Tarts with Fresh Berries for any occasion.","1 cup assorted fresh berries such as raspberries, blueberries, blackberries or chopped strawberries
2 tbsp brown sugar, divided
1/2 cup ricotta cheese, room temperature
1/2 cup mascarpone cheese, room temperature
1 tsp vanilla extract
1/2 tsp ground cinnamon
2 tbsp honey
40 (1/2 bag) Tostitos® Scoops!®  Tortilla Chips","Toss the berries with half the brown sugar; set aside.
In a separate bowl, stir the ricotta with the mascarpone, vanilla, cinnamon and remaining brown sugar.
Spoon into the Tostitos® Scoops!® Tortilla Chips and top with berries.
Drizzle each chip with honey.
Serve immediately.
Makes 40 bites.
Tip: When fresh berries are out of season, use thawed frozen berries that have been blotted dry with paper towel.",15 minutes,,,"cold-melon-salsa,froyo-bites,dessert-nachos",0,0,2016-02-11 13:31:52
5094,Tabbouleh Scoops!®,https://www.tostitos.ca/recipes/tabbouleh-scoops®,recipe_hd_tabbouleh-scoops.jpg,"Create the tastiest Tabbouleh Scoops, Tostitos&reg; own Tabbouleh Scoops Recipe with step-by-step instructions. Make the best Tabbouleh Scoops for any occasion.","1/4 cup instant couscous
1/2 tomato, seeded and chopped
1/2 cup  finely chopped parsley
2 tbsp finely chopped mint
1/4 tsp each salt and pepper
3 tbsp herb flavoured vinaigrette
40 (1/2 bag) Tostitos® Scoops!®  Multigrain Tortilla Chips","Prepare the couscous according to package directions.
Toss with tomato, parsley, mint, salt and pepper; stir in dressing.
Divide evenly between Tostitos®  Scoops!® Multigrain Tortilla Chips.
Serve immediately.
Makes 40 bites.",15 minutes,,,"savoury-veggie-nachos,avocado-and-cherry-tomato-multigrain-scoops,veggie-delight-dip",4,1,2016-02-11 13:31:52
5095,Tiramisu Scoops!®,https://www.tostitos.ca/recipes/tiramisu-scoops®,recipe_hd_tiramisu-scoops.jpg,"Create the tastiest Tiramisu Scoops, Tostitos&reg; own Tiramisu Scoops Recipe with step-by-step instructions. Make the best Tiramisu Scoops for any occasion.","1/2 cup 35% whipping cream
1/4 cup icing sugar
1 tbsp instant espresso
1 tsp vanilla extract
1/2 cup mascarpone cheese
1 tsp ground cocoa powder
2 crisp ladyfingers, broken into pieces
40 (1/2 bag) Tostitos®  Scoops!®  Multigrain Tortilla Chips","Place the cream, sugar, espresso and vanilla in a large bowl.
Beat, with an electric mixer on high, for 3 minutes or until stiff.
Stir half of the whipped cream mixture with the mascarpone.
Gently fold in the remaining whipped cream mixture.
Spoon into the Tostitos® Scoops!® Multigrain Tortilla Chips and arrange on a serving platter.
Dust with cocoa powder.
Garnish with ladyfinger pieces.
Makes 40 bites.
Tip: For best results be sure to beat your own cream using the cream found in the dairy case.",15 minutes,,,"dessert-nachos,sweet-ricotta-tarts-with-fresh-berries,salted-caramel-and-chocolate-bark",5,1,2016-02-11 13:31:52
5096,Turkey Chili Nacho Dip,https://www.tostitos.ca/recipes/turkey-chili-nacho-dip,recipe_hd_turkey-chili-nacho-dip.jpg,"Create the tastiest Turkey Chili Nacho Dip, Tostitos&reg; own Turkey Chili Nacho Dip Recipe with step-by-step instructions. Make the best Turkey Chili Nacho Dip for any occasion.","1 tbsp oil
1/4 cup chopped onion
1 lb ground turkey
1/4 tsp each salt and pepper
1 jar Tostitos® Medium Salsa
3/4 cup shredded marble or Cheddar cheese
1/4 cup chopped pickled or fresh jalapeno peppers
1 bag Tostitos Cantina®  Extra Thick Tortilla Chips","Preheat the broiler to high.
Heat the oil in a large nonstick skillet set over medium&#8209;high heat.
Cook the onion for 3 minutes.
Crumble in the turkey; sprinkle with salt and pepper.
Cook, breaking up into small pieces, for 5 to 7 minutes or until browned.
Stir in the salsa; simmer for 5 minutes.
Transfer to a casserole dish.
Sprinkle with shredded cheese and jalapeno.
Broil for 3 minutes or until cheese is melted.
Serve with Tostitos Cantina® Extra Thick Tortilla Chips.
Make 12 servings.
Tip: Make the dip up to 2 days in advance and broil just before serving.",25 minutes,,,"italian-chicken-dip,chorizo-and-manchego-cheese-party-nachos,lasagna-nachos",4,2,2016-02-11 13:31:52
5097,Canadian Cheese Steak,https://www.tostitos.ca/recipes/canadian-cheese-steak,recipe_hd_canadian-cheese-steak.jpg,"Create the tastiest Canadian Cheese Steak, Tostitos&reg; own Canadian Cheese Steak Recipe with step-by-step instructions. Make the best Canadian Cheese Steak for any occasion.","1/2 cup shaved beef sirloin
1/4 cup onion (sliced)
1/4 cup green pepper (sliced)
1/4 cup provolone cheese (shredded)
1/2 cup green onions (optional)
1 tsp Montreal steak spice
1 tsp steak spice
20 Tostitos Cantina® Extra Thick tortilla chips","Sauté green pepper and onions over med&#8209;high heat until soft.
Set aside.
Sprinkle Montreal steak spice on shaved beef sirloin and in a separate pan, sauté over high heat for 1 minute per side.
Season with steak spice.
Add cooked vegetables to beef and sauté 1 minute.
Sprinkle cheese on top and take pan off heat while cheese melts.
Arrange Tostitos Cantina® Extra Thick tortilla chips neatly on a serving dish and cover with beef and melted cheese mixture.
Garnish with green onions.",20 minutes,,,"chili-cheesy-nachos,spicy-cheese-with-ground-beef,chorizo-and-manchego-cheese-party-nachos",4,2,2016-02-11 13:31:52
5098,Salted Caramel & Chocolate Bark,https://www.tostitos.ca/recipes/salted-caramel-chocolate-bark,Salted-Caramel-Chocolate-Bark.jpg,"Create the tastiest Salted Caramel &amp; Chocolate Bark, Tostitos&reg; own Salted Caramel &amp; Chocolate Bark Recipe with step-by-step instructions. Make the best Salted Caramel &amp; Chocolate Bark for any occasion.","1/2 cup butter
1/2 cup brown sugar
1/8 tsp salt
1/4 tsp vanilla extract
1/4 cup chocolate 70%
2 tbsp white chocolate
20 Tostitos Cantina®  Extra Thin tortilla chips","In a small saucepan, melt butter and sugar together over medium heat.
Set aside and allow to cool for 15 minutes.
Melt dark chocolate in a small saucepan or microwave until it is a creamy texture.
Melt white chocolate in a small saucepan or microwave until it is a creamy texture.
Drizzle caramel, dark chocolate and white chocolate evenly over chips.
Sprinkle salt and cool for 10 minutes.",25 minutes,,,"smore-bites,dessert-nachos,tiramisu-scoops",5,1,2016-02-11 13:31:52
5099,Brie Bites Three Ways,https://www.tostitos.ca/recipes/brie-bites-three-ways,recipe_hd_brie-bites-three-ways.jpg,"Create the tastiest Brie Bites Three Ways, Tostitos&reg; own Brie Bites Three Ways Recipe with step-by-step instructions. Make the best Brie Bites Three Ways for any occasion.","1 pack Brie cheese (cut into small cubes)
1 jar Apricot jam
1 handful Crushed walnuts
1 can Cranberry jelly
1 Ripe cantaloupe or honeydew melon
5 slices Prosciutto (cut in half and rolled)
1 bag Tostitos® Scoops!® tortilla chips","Apricot Walnut Brie Bites:


Evenly place slices of brie into each Tostitos® Scoops!® tortilla chip.

Dollop apricot jam to partially cover brie.

Sprinkle lightly crushed walnuts to finish.


Cranberry Brie Bites:


Evenly place slices of brie into each Tostitos® Scoops!® tortilla chip.

Dollop cranberry jelly over brie to partially cover.


Prosciutto Melon Brie Bites:


Evenly place slices of brie into each Tostitos® Scoops!® tortilla chip.

Slice prosciutto piece in half, roll and place on top of brie.

Dollop finely diced melon on top of prosciutto.
",10 minutes,,,"caesar-scoopsr,blue-cheese-scoopsr,salmon-cheese-bites",4,4,2016-02-11 13:31:52
5100,Summer Mango Salsa with Flaked Salmon,https://www.tostitos.ca/recipes/summer-mango-salsa-flaked-salmon,recipe_hd_summer-mango-salsa-with-flaked-salmon.jpg,"Create the tastiest Summer Mango Salsa with Flaked Salmon, Tostitos&reg; own Summer Mango Salsa with Flaked Salmon Recipe with step-by-step instructions. Make the best Summer Mango Salsa with Flaked Salmon for any occasion.","1 ripe mango (peeled and chopped into squares)
1/3 cup cilantro
1 1/8 cups BC salmon
1/4 cup white onion
1/4 wedge of lime
Dash of olive oil
Pinch of salt and pepper
1 bag Tostitos® Multigrain Rounds tortilla chips
1/3 cup Tostitos® Roasted Red Pepper Salsa","Salmon:


Preheat oven to 375° F.

Coat salmon skin in olive oil, flip the salmon and sprinkle salt and pepper on top finishing with a squeeze of lime.

Cook for 12 minutes, let cool and flake with two forks.


Mango Salsa:


In a large mixing bowl, mix mango squares with cilantro, onion, Tostitos® Roasted Red Pepper Salsa and flaked salmon.
Stir while squeezing lime into the mixture.

Serve over Tostitos® Multigrain Rounds tortilla chips.
",20 minutes,,,"onebite-fish-tacos,salmon-cheese-bites,baked-hawaiian-skillet-nachos",0,0,2016-02-11 13:31:52
5101,Apple Crumble Minis,https://www.tostitos.ca/recipes/apple-crumble-minis,AppleCrumbleMinis.jpg.resized.jpg,"Create the tastiest&nbsp;Apple Crumble Minis, Tostitos&reg; own Apple Crumble Minis Recipe with step-by-step instructions. Make the best Apple Crumble Minis Recipe for any occasion.","3 tbsp Unsalted butter, at room temperature, divided
2 Gala apples, peeled and finely diced
6 tbsp Brown sugar, divided
1/2 tsp Cinnamon
1 cup Finely chopped walnuts
1/4 cup Large flake oats
1/4 cup Grated cheddar
24 Tostitos® Multigrain Scoops!® tortilla chips","Preheat oven to 400°F.
Arrange Tostitos® Multigrain Scoops!® tortilla chips on a baking sheet.
Melt 2 tbsp butter in a medium saucepan over medium.
Add apples and cook until tender, 5 to 6 min.
Stir in 1/4 cup brown sugar plus cinnamon.
Cook until saucy, 2 to 3 min.
Set aside.
Stir remaining 2 tbsp brown sugar with walnuts, oats and cheddar in a small bowl until combined.
Work in remaining 1 tbsp butter, using your fingertips, until crumbly.
Divide apple mixture among Tostitos® Multigrain Scoops!® tortilla chip.
Sprinkle nut mixture over apples.
Bake in centre of oven until tops are golden, about 5 min.",15 minutes,,,"creamy-cinnamon-fruit-scoops,dessert-nachos,sweet-ricotta-tarts-with-fresh-berries",3,2,2016-02-11 13:31:52
5102,Chilaquiles Con Tostitos®,https://www.tostitos.ca/recipes/chilaquiles-con-tostitos®,Chiliaquiles%20Con%20850x850.jpg,"Create the tastiest Chilaquiles Con Tostitos, Tostitos&reg; own Chilaquiles Con Tostitos Recipe with step-by-step instructions. Make the best Chilaquiles Con Tostitos for any occasion.","1 cup Finely chopped cured chorizo
4 Eggs
1 Avocado, diced
1/4 Red onion, thinly sliced
1/2 Crumbled feta
4 Cilantro sprigs
1 bag Tostitos Cantina®  Extra Thick tortilla chips
1 jar Tostitos®  Medium Salsa, at room temperature","Toss Tostitos Cantina® Extra Thick tortilla chips with salsa in a large bowl until combined.
Set aside.
Heat a large frying pan over medium high.
Add chorizo and cook until crisp, 2 to 3 min.
Transfer to a plate.
Crack eggs into pan.
Cook, covered, until whites are cooked, but yolks are still runny, 2 to 3 min.
Divide chips and salsa among 4 plates.
Top each with chorizo, avocado, red onion and a fried egg.
Sprinkle with feta and garnish with a cilantro sprig.",15 minutes,,,"mexisalad,breakfast-burrito,mini-huevos-rancheros",3,3,2016-02-11 13:31:52
5104,Thai Chicken Taco Bites,https://www.tostitos.ca/recipes/thai-chicken-taco-bites,ThaiChickenTacoBites.jpg.resized.jpg,"Create the tastiest Thai Chicken Taco Bites, Tostitos&reg; own Thai Chicken Taco Bites Recipe with step-by-step instructions. Make the best Thai Chicken Taco Bites for any occasion.","1 cup Thinly sliced red cabbage
1/2 cup Cooked corn kernels
2 tbsp Finely chopped cilantro
1 tbsp Hoisin sauce
1 tbsp Natural peanut butter
2 tsp Water
1 tsp Sriracha
1 tsp Seasoned rice vinegar
2 Boneless, skinless chicken thighs
1/8 tsp Salt
Lime wedges, optional
24 Tostitos® Scoops!® tortilla chips","Preheat grill pan over medium&#8209;high.
Combine cabbage with corn and cilantro in a small bowl.
Stir hoisin with peanut butter, water, sriracha and rice vinegar in a medium bowl until smooth.
Sprinkle chicken thighs with salt.
Season with fresh pepper.
Oil grill.
Barbecue chicken until no pink remains, 4 to 5 min per side.
Transfer to a cutting board and let stand 5 min.
Shred chicken using two forks, then add to peanut butter mixture.
Toss to coat.
Arrange Tostitos® Scoops!® on a platter.
Fill each with shredded chicken, then top with cabbage mixture.
Squeeze lime wedges over scoops just before serving.",20 minutes,,,"asian-salad-scoops,mini-shredded-chicken-tostadas,taco-night-in-one-bite",4,1,2016-02-11 13:31:52
5105,Huevos Rancheros Tapas,https://www.tostitos.ca/recipes/huevos-rancheros-tapas,HuevosRancherosTapas.jpg,"Create the tastiest Huevos Rancheros Tapas, Tostitos&reg; own Huevos Rancheros Tapas Recipe with step-by-step instructions. Make the best Huevos Rancheros Tapas for any occasion.","3 tbsp refried beans
2 large eggs
1/4 cup grated queso fresco cheese
1 tbsp chopped fresh cilantro
3 tbsp sour cream
1/4 small ripe avocado, sliced
14 Tostitos®  Scoops!®  tortilla chips
3 tbsp Tostitos®  Salsa","Preheat oven to 350°F.
Place Tostitos®  Scoops!®  tortilla chips on a cookie sheet, filling each with refried beans and leaving a small indentation in each centre.
In a small bowl, combine eggs and cheese and spoon evenly into scoops.
Bake until cooked, about 5 minutes.
Remove from oven, then top each with salsa, cilantro, a dollop of sour cream and a slice of avocado.
Place on a plate with slices of fresh lime and serve immediately.",10 minutes,,,"avocado-lime-and-black-bean-salsa,onebite-fish-tacos,mini-huevos-rancheros",4,3,2016-02-11 13:31:52
5106,Ultimate Four Cheese Nachos,https://www.tostitos.ca/recipes/ultimate-four-cheese-nachos,recipe_hd_ultimate-four-cheese-nachos.jpg,"Create the tastiest Ultimate Four Cheese Nachos, Tostitos&reg; own Ultimate Four Cheese Nachos Recipe with step-by-step instructions. Make the best Ultimate Four Cheese Nachos for any occasion.","1/3 cup Shredded mozzarella cheese
1/3 cup Shredded Provolone cheese
1/3 cup Shredded cheddar cheese
1/4 cup Cold cream cheese, chopped
1/4 cup Chopped sundried tomatoes
1 Jalapeño, seeded and chopped
2 Green onions, sliced
2 tbsp Chopped cilantro
1/2 bag Tostitos Cantina® Extra Thick chips
1 cup Tostitos® Roasted Red Pepper Salsa","Preheat broiler to high.
Arrange tortilla chips in layers on pizza pan with mozzarella, Provolone, cheddar cheese and cream cheese.
Sprinkle with sun&#8209;dried tomatoes and jalapeños.
Broil for 2 to 3 minutes, until cheese is melted.
Garnish with jalapeños, green onion and cilantro.
Serve with salsa.",10 minutes,,,"spicy-cheese-with-ground-beef,chorizo-and-manchego-cheese-party-nachos,canadian-cheese-steak",3,7,2016-02-11 13:31:52
5107,Crunchy Jalapeño Bites,https://www.tostitos.ca/recipes/crunchy-jalapeño-bites,recipe_hd_crunchy-jalapeno-bites.jpg,"Create the tastiest Crunchy Jalapeño Bites, Tostitos&reg; own Crunchy Jalapeño Bites Recipe with step-by-step instructions. Make the best Crunchy Jalapeño Bites for any occasion.","2 oz Cream cheese, softened
1 tbsp Grated Parmesan cheese
1 Clove garlic, minced
1 Green onion, finely diced
2 strips Cooked bacon, crumbled
6 Jalapeños, halved and seeded
1/3 cup Tostitos® Multigrain chips, broken (about 12 chips)
2/3 cup Tostitos® Salsa Con Queso","Preheat oven to 375°F (190°C).
Line a baking sheet with foil.
Mash cream cheese with fork until smooth.
Stir in Tostitos® Salsa Con Queso, Parmesan cheese, garlic, green onion and crumbled bacon.
Fill each jalapeño with about 1 tbsp mixture.
Place halves on prepared baking sheet.
Top with crumbled chips.
Bake for 15 to 17 minutes or until heated through, bubbly and golden.",30 minutes,,,"hot-cheese-bake,chili-cheese-bake,ultimate-four-cheese-nachos",4,1,2016-02-11 13:31:52
5108,Taco Pizza,https://www.tostitos.ca/recipes/taco-pizza,recipe_hd_taco-pizza.jpg,"Create the tastiest Taco Pizza, Tostitos&reg; own Taco Pizza Recipe with step-by-step instructions. Make the best Taco Pizza for any occasion.","1 tbsp Vegetable oil
340 g Lean ground beef
1 Onion, chopped
2 Cloves garlic, minced
1 tbsp Chili powder
1/4 tsp Salt and pepper each
340 g Pizza dough
3/4 cup Shredded mozzarella and aged cheddar cheese each
1 cup Lettuce shredded
1 Tomato chopped
1/4 cup Pitted black olives sliced
1/4 cup Green onions sliced
2 tbsp Sour cream (optional)
1/3 cup Tostitos® Bite Size Rounds tortilla chips broken
1 cup Tostitos® Mild Salsa","Preheat oven to 425°F.
Heat oil in a saucepan over medium&#8209;heat and cook beef for 5 to 7 minutes until no longer pink.
Drain fat.
To pan add onion, garlic, chili powder, salt and pepper.
Cook, for 5 minutes, stirring until onion is softened.
Let cool.
On a lightly floured surface, roll dough to 12&#8209;inch round.
Place on 12&#8209;inch pizza pan.
Spread with salsa.
Top with meat mixture and cheese.
Bake for 20 to 25 minutes until crust is golden and cheese is bubbly.
Immediately top with lettuce, tomatoes, olives and green onions.
Sprinkle crushed chips over&#8209;top.
Dollop with sour cream, if desired.",50 minutes,,,"pizza-rounds,ultimate-four-cheese-nachos,crunchy-jalapeno-bites",0,0,2016-02-11 13:31:52
5109,Hashbrown Waffle Breakfast Stack,https://www.tostitos.ca/recipes/hashbrown-waffle-breakfast-stack,recipe_hd_hashbrown-waffle-breakfast-stack.jpg,"Create the tastiest Hashbrown Waffle Breakfast Stack, Tostitos&reg; own Hashbrown Waffle Breakfast Stack Recipe with step-by-step instructions. Make the best Hashbrown Waffle Breakfast Stack for any occasion.","2 russet potatoes, peeled (about 1 lb)
4 Eggs (prepared to your liking)
2 tbsp all-purpose flour
1 can Cooking spray
1 egg
1/2 tsp each salt and pepper
1/2 cup Tostitos® Medium Salsa","Grate potatoes and squeeze out any liquid.
In a bowl, toss potato with egg, flour, salt and pepper.
Preheat waffle iron to medium&#8209;high.
Grease with cooking spray.
Divide potato mixture into quarters.
Place in waffle iron for 5 to 7 minutes or until golden and crispy.
Top each waffle with 2 tbsp Tostitos® Salsa and a fried egg.
Season with additional salt and pepper, if desired.",15 minutes,,,"mexisalad,western-omelet-bites,breakfast-burrito",0,0,2016-02-11 13:31:52
5110,Twice Baked Tex Mex Sweet Potatoes,https://www.tostitos.ca/recipes/twice-baked-tex-mex-sweet-potatoes,recipe_hd_twice-baked-tex-mex-sweet-potatoes.jpg,"Create the tastiest Twice Baked Tex Mex Sweet Potatoes, Tostitos&reg; own Twice Baked Tex Mex Sweet Potatoes Recipe with step-by-step instructions. Make the best Twice Baked Tex Mex Sweet Potatoes for any occasion.","2 Medium sweet potatoes (about 1 1/2 lb), halved lengthwise
1/2 tsp Salt, divided
1/4 tsp Pepper
2 tbsp Butter
1 cup Shredded cooked chicken
1/2 cup Corn niblets
1/2 cup Canned black beans, drained and rinsed
1/4 cup Chopped green onions
1 cup Grated aged cheddar cheese
1/4 cup Sour cream
1/4 cup Tostitos® Mild Salsa
1/4 cup Tostitos® Multigrain tortilla chips (broken)","Preheat oven to 400°F (200°C).
Line baking sheet with parchment paper or foil.
Season sweet potato with 1/4 tsp (1 mL) each salt and pepper.
Place cut side down on prepared baking sheet.
Bake for 45 to 50 minutes or until fork tender.
Scoop out flesh from halves into a bowl, leaving about a 1/2&#8209;inch (1 cm) layer inside skins.
Set skins aside.
Mash sweet potato flesh with butter.
Stir in chicken, corn, black beans and green onions.
Divide filling evenly among the four potato skins.
Sprinkle each with cheese.
Bake for 15 to 18 minutes or until warmed through and cheese is melted.
Garnish with Tostitos® salsa, sour cream and Tostitos® chips.",70 minutes,,,"black-bean-nachos,italian-chicken-dip,lasagna-nachos",4,1,2016-02-11 13:31:52
