ID,Category,Name,Link,Image,Description,Ingredients,Alert,Portion,Nutrition Facts
4349,Barres tendres Quaker Chewy<sup>®</sup>,Barres tendres Quaker Chewy<sup>®</sup> – S'mores,https://www.quakeroats.ca/fr/products/barres-tendres-quaker-chewy®-–-smores,Quaker_Chewy Smores_FR.png,"<p>Vous pouvez maintenant savourer la gâterie de feu de camp préférée de tous chaque fois que vous voulez. Nous avons ajouté des brisures de chocolat, des biscuits Graham et des guimauves dans nos délicieuses barres tendres Quaker Chewy&reg; pour créer une collation savoureuse et saine qui réconfortera et satisfera tout le monde &ndash; même sans le feu de camp. Toutes les barres tendres Quaker Chewy&reg; contiennent 10 g de grains entiers &ndash; elles constituent donc une collation saine et savoureuse pour la boîte à lunch.</p><p>Toutes les barres Quaker Chewy&reg; sont faites avec de l'avoine canadienne à 100 % de grains entiers dans une usine exempte d'arachides.</p>","Granola (flocons d’avoine quaker, blé entier roulé, cassonade, flocons d’orge, huile de tournesol, inuline, miel, arôme naturel, substances laitières modifiées), glucose, brisures de chocolat (sucre, liqueur de chocolat, beurre de cacao, lécithine de soya, sel, vanilline), riz brun croquant à grains entiers (farine de riz brun à grains entiers, sucre, malt d’orge, sel, tocophérols mixtes), glycérine, shortening (huile de canola, huile de palme et de palmiste modifiée), guimauves déshydratées (sucre, sirop de maïs, amidon de maïs modifié, gélatine, arôme artificiel et naturel, hexamétaphosphate de sodium, colorant), cassonade, morceaux de biscuits graham (sucre, farine de blé, farine de blé entier, huile de canola, miel en poudre [maltodextrine de maïs, miel], bicarbonate de sodium, sel, lécithine de soya, arôme naturel), sorbitol, inuline, sel, eau, lécithine de soya, arômes naturels et artificiels, bht (agent de conservation).","Contient des ingrédients de l’avoine, du blé, de l’orge, du lait et du soya.",Pour 1 Bar (26 g),"- Calories 110 |
- Lipides 2.5 g | 4%
 -- saturés 1 g | 4%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 70 mg | 3%
- Potassium 55 mg | 2%
- Glucides 20 g | 7%
 -- Fibres 2 g | 8%
 -- Sucres 5 g | 
 -- Sucres Alcohol 0 g | 
- Protéines 1 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 0 %
- Fer | 4 %
"
8091,Barres tendres Quaker Chewy<sup>®</sup>,Barres tendres Quaker Chewy<sup>®</sup> – Caramel et chocolat,https://www.quakeroats.ca/fr/products/barres-tendres-quaker-chewy®-–-caramel-et-chocolat,Quaker_Chewy Chocolate Caramel_FR.png,"<p>Nous avons fait passer les barres tendres Quaker Chewy&reg; à un autre niveau en ajoutant un filet chocolaté et des brisures à saveur de caramel dans chaque bouchée! Chaque barre tendre est fabriquée dans une usine exempte d'arachides, sans colorants ni arômes artificiels, et contient 10 g de grains entiers &ndash; ce qui est parfait pour la boîte à lunch! Voici une collation au goût délicieux que vous pouvez acheter sans remords et dont vos enfants raffoleront.&nbsp;&nbsp;</p>","Granola (flocons d’avoine quaker, blé entier roulé, cassonade, flocons d’orge, huile de tournesol, inuline, miel, arôme naturel, substances laitières modifiées), glucose, riz brun croquant à grains entiers (farine de riz brun à grains entiers, sucre, malt d’orge, sel, tocophérols mixtes), glycérine, brisures de caramel (sucre, huile végétale [huile de palmiste et de palme], lait écrémé en poudre, lait entier en poudre, cacao, lécithine de soya, sel, arôme naturel, colorant), shortening (huile de canola, huile de palme et de palmiste modifiée), sucre, sorbitol, huile végétale (huile de palmiste et de palme), cassonade, inuline, cacao, sel, liqueur de chocolat, arômes naturels, substances laitières modifiées, lait écrémé en poudre, lécithine de soya, lactose (lait), beurre de cacao, bht (agent de conservation).","Contient des ingrédients de l’avoine, du blé, de l’orge, du lait et du soya.",pour 1 barre (26 g),"- Calories 110 |
- Lipides 3 g | 5 %
 -- saturés 1 g | 5 %
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 60 mg | 3 %
- Glucides 19 g | 6 %
 -- Fibres 2 g | 8 %
 -- Sucres 5 g | 
 -- Polyalcool 0 g | 
- Protéines 2 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 0 %
- Fer | 4 %
"
8301,Barres tendres Quaker Chewy<sup>®</sup>,Barres tendres Quaker Chewy<sup>®</sup> – Croustade aux pêches,https://www.quakeroats.ca/fr/products/barres-tendres-quaker-chewy®-–-croustade-aux-pêches,Quaker_Chewy Peach Fruit Crumble_FR.png,<p>Le goût délicieux de la croustade aux pêches sous forme de barre pratique pouvant être savourée partout où que vous soyez. Ces barres contiennent 10 g de grains entiers et de vrais fruits et sont sans colorants ni arômes artificiels. Elles constituent donc une collation nutritive et savoureuse pour la boîte à lunch des membres de votre famille. Toutes les barres Quaker Chewy&reg; sont faites avec de l'avoine à grains entiers 100 % canadienne dans une usine exempte d'arachides.</p>,"Granola (flocons d’avoine quaker, blé entier roulé, cassonade, flocons d’orge, huile de tournesol, inuline, miel, arôme naturel, substances laitières modifiées), glucose, glycérine, riz brun croquant à grains entiers (farine de riz brun à grains entiers, sucre, malt d’orge, sel, tocophérols mixtes), purée de pêches (morceaux de pêches, sucre, eau, acide malique, acide citrique, benzoate de sodium, acide ascorbique), dextrose, polydextrose (1 g par portion de 26 g), shortening (huile de canola, huile de palme et de palmiste modifiée), sucre, cassonade, inuline, morceaux de pommes déshydratées (sulfites, stéarate de calcium), pectine, eau, sel, acide malique, arôme naturel, lécithine de soya, tocophérols mixtes, cannelle.","Contient des ingrédients de l’avoine, du blé, de l’orge, du lait, des sulfites et du soya.",pour 1 barre (26 g),"- Calories 100 |
- Lipides 2 g | 3 %
 -- saturés 0.4 g |  
 -- + trans 0 g |  2 %
- Cholestérol 0 mg | 
- Sodium 45 mg | 2 %
- Glucides 20 g | 7 % 
 -- Fibres 3 g |  12 %
 -- Sucres 5 g | 
- Protéines 1 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 0 % 
- Fer | 4 %
"
9046,Barres tendres Quaker Chewy<sup>®</sup>,Barres tendres Quaker Chewy<sup>®</sup> – Confettis Narval,https://www.quakeroats.ca/fr/products/barres-tendres-quaker-chewy®-–-confettis-narval,Quaker_Chewy Confetti Chip_FR.png,"<p>NOUVEAU! Les barres tendres Confettis Narval de Quaker Chewy&reg;. Nous avons rempli nos barres tendres Quaker Chewy&reg; classiques de mini-brisures de chocolat multicolores, puis les avons garnies d'un délicieux filet bleu, pour créer une collation nourrissante qui vous accompagnera partout. Chaque barre contient 10 grammes d'avoine à grains entiers, ce qui en fait une collation parfaite pour le lunch!</p><ul><li>Sans arômes ni colorants artificiels</li><li>Faites avec de l'avoine 100 % canadienne</li><li>10 g de grains entiers par barre</li></ul>","Granola (flocons d'avoine à grains entiers, blé entier roulé, cassonade, flocons d'orge, huile végétale, inuline, mélange de miel, arôme naturel, substances laitières modifiées), glucose, brisures enrobées de confiserie (brisures de chocolat, sucrose, fécule de manioc modifiée, colorant, gomme laque, cire de carnauba), riz brun croquant à grains entiers (farine de riz brun à grains entiers, sucre, malt d'orge, sel, tocophérols mixtes), glycérine, filet de confiserie (sucre, huile de palmiste et de palme, substances laitières modifiées, lécithine de soya, sel, mélange d'extrait de spiruline, arôme naturel), shortening (huile de canolá, de palme et de palmiste), cassonade, sorbitol, inuline, sel, lécitine de soya, bht (agent de conservation), arôme naturel.","Contient des ingrédients de l’avoine, du blé, de l’orge, du lait et du soya.",Pour 1 Bar (26 g),"- Calories 110 |
- Lipides 3 g | 5%
 -- saturés 1 g | 5 %
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 60 mg | 2 %
- Potassium 60 mg | 2 %
- Glucides 20 g | 7 %
 -- Fibres 1 g | 4 %
 -- Sucres 6 g | 
 -- Polyalcool 0 g | 
- Protéines 1 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 0 %
- Fer | 4 %
"
8716,Gruau instantané,Quaker<sup>®</sup> Gruau instantané Citrouille et épices,https://www.quakeroats.ca/fr/products/quaker®-gruau-instantané-citrouille-et-épices,Quaker_Instant Oatmeal Pumpkin Spice_FR.png,"<p>Le gruau instantané Citrouille et épices de Quaker&reg; est une saveur qui sort de l'ordinaire. Délectez-vous des saveurs automnales avec les doux arômes de citrouilles, d'épices et de cannelle réconfortante, combinés à l'avoine canadienne à grains entiers. En deux minutes ou moins, vous obtiendrez une partie intégrante d'un délicieux déjeuner qui vous aidera à bien commencer la journée.</p>","FLOCONS D’AVOINE À GRAINS ENTIERS, SUCRE, SUBSTANCES LAITIÈRES MODIFIÉES, SEL, ÉPICES, ARÔME NATUREL.",CONTIENT DES INGRÉDIENTS DU LAIT ET DE L’AVOINE. PEUT CONTENIR DU BLÉ.,30 g,"- Calories 110 |
- Lipides 1,5 g | 2 %
 -- saturés 0,3 g | 2 %
 -- + trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 130 mg | 5 %
- Glucides 22 g | 7 %
 -- Fibres 2 g | 8 %
 -- Sucres 8 g | 
- Protéines 3 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 6 %
"
4350,Gruau instantané,Gruau instantané Quaker<sup>®</sup> – Pommes et cannelle,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-–-pommes-et-cannelle,Quaker_Instant Oatmeal Apple Cinnamon_FR.png,<p>Vous aimez ajouter des pommes à votre gruau? Nous aussi! C'est pourquoi nous avons combiné le goût sucré de la pomme au délicieux arôme de cannelle dans ce gruau instantané nutritif.&nbsp;</p><ul><li>Un sachet (33 g) de gruau instantané Quaker&reg; fournit 30&nbsp;% de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau instantané Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>21 g de grains entiers par portion</li><li>Source de fibres</li><li>Source de fer&nbsp;</li><li>Sans arômes ni colorants artificiels</li></ul>,"Flocons d'avoine à grains entiers, sucre, morceaux de pommes déshydratées, sel, cannelle, stéarate de calcium, arômes naturels.","Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1 sachet (33 g),"- Calories 120 |
- Lipides 1.5 g | 2 %
 -- saturés 0.3  g | 2 %
 -- trans 0  g | 
- Cholestérol 0 mg | 
- Sodium 150 mg | 6 %
- Glucides 26 g | 9 %
 -- Fibres 2 g | 8 %
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 9 g | 
- Protéines 3 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 6 %
"
4342,Gruau instantané,Gruau instantané Quaker<sup>®</sup> Teneur élevée en fibres – Fruits sauvages,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-teneur-élevée-en-fibres-–-fruits-sauvages,Quaker_Instant Oatmeal Wild Berry Medley_FR.png,"<p>Au déjeuner, vous avez besoin d'un aliment riche en fibres et débordant de saveur? Nous avons ce qu'il vous faut! Un appétissant mélange de fruits sauvages et de gruau instantané à teneur élevée en fibres dont vous raffolerez.</p><ul><li>Un sachet (38 g) de gruau instantané Quaker&reg; fournit 35 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau instantané Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>30 g de grains entiers par portion</li><li>Source élevée de fibres</li><li>Source de fer</li><li>Sans arômes ni colorants artificiels</li></ul>","Flocons d'avoine à grains entiers, sucre, fibres de bale d'avoine, fruits déshydratés enrobés d'huile de coco (fraises, bleuets, framboises), sel, arômes naturels.","Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1 sachet (38 g),"- Calories 140 |
- Lipides 2 g | 3%
 -- saturés 0.3  g | 2%
 -- trans 0  g | 
- Cholestérol 0 mg | 
- Sodium 170 mg | 7%
- Glucides 29 g | 10%
 -- Fibres 4  g | 16%
 -- Fibres solubles 1  g | 
 -- Fibres insolubles 3  g | 
 -- Sucres 9  g | 
- Protéines 4 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 8 %
"
4277,Gruau instantané,Gruau instantané Quaker<sup>®</sup> – Saveur Pêches et crème,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-–-saveur-pêches-et-crème,Quaker_Instant Oatmeal Peaches Cream_FR.png,"<p>Laissez Quaker&reg; vous transporter dans la chaleur estivale des vergers lors de belles journées ensoleillées. Débordant de saveur grâce au goût sucré des pêches mûres et de la crème fraîche, le gruau instantané Quaker&reg; à saveur de pêches et de crème est une délicieuse façon de commencer la journée. <li>Fait avec de l'avoine Quaker&reg; à 100 % de grains entiers, vous dégusterez ce gruau au déjeuner la conscience tranquille. </li><li>Un sachet (33 g) de gruau instantané Quaker&reg; fournit 30 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol et constitue une source de fer.</li></p>","Flocons d’avoine à grains entiers (avec son d’avoine), sucre, flocons de pommes déshydratées à saveur et à couleur de pêche (flocons de pommes déshydratées [sulfites], arôme artificiel de pêche, stéarate de calcium, acide citrique, colorant), agent crémeux en poudre (huile de coco hydrogénée, huile de palme hydrogénée, matière sèche de sirop de maïs, caséinate de sodium [lait], mono et diglycérides, silicoaluminate de sodium, phosphate dipotassique), sel, gomme de guar, carbonate de calcium (pour épaissir), arôme artificiel.Vitamines et minéraux : fer (enrobé d’huile de soya hydrogénée), niacinamide, mononitrate de thiamine (vitamine b1), pantothénate de calcium, chlorhydrate de pyridoxine (vitamine b6), acide folique.","Contient des ingrédients de l’avoine, des sulfites, du lait et du soya.
Peut contenir du blé.",Pour 1 sachet (33 g),"- Calories 130 |
- Lipides 2.5 g | 4%
 -- saturés 1  g | 6%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 160 mg | 7%
- Glucides 25 g | 8%
 -- Fibres 2 g | 9%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 9 g | 
- Protéines 3 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 4 %
- Fer | 30 %
- Thiamine | 50 %
- Niacine | 6 %
- Vitamine B6 | 10 %
- Folate  | 10 %
- Pantothénate | 8 %
"
4285,Gruau instantané,Gruau instantané Quaker<sup>®</sup> – Assortiment de 3 saveurs,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-–-assortiment-de-3-saveurs,Quaker_Instant Oatmeal Flavour Variety_FR.png,"<p>Vous avez envie d'un peu de variété de temps en temps? Nous aussi. C'est pourquoi nous avons créé un assortiment de 3 saveurs de gruau instantané Quaker&reg; comprenant Érable et cassonade, Pommes et cannelle et Cannelle et épices. Avec autant de délicieuses saveurs, le seul problème est de choisir celle que vous dégusterez. <li>Faits avec de l'avoine à grains entiers 100 % canadienne, ces savoureux gruaux constituent une source de fer.</li><li> Un sachet (33 g) de gruau instantané Quaker&reg; fournit 30 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit d'aider à réduire le cholestérol.</li></p>","Saveur d'érable et cassonade
Flocons d'avoine à grains entiers (avec son d'avoine), sucre, arômes naturels et artificiels, sel, cannelle, gomme de guar, carbonate de calcium (pour épaissir).
Vitamines et minéraux : fer (enrobé d'huile de soya hydrogénée), niacinamide, mononitrate de thiamine (vitamine b1), pantothénate de calcium, chlorhydrate de pyridoxine (vitamine b6), acide folique.
Contient des ingrédients de l'avoine et du soya.
Peut contenir du blé.
Cannelle et épices
Flocons d'avoine à grains entiers (avec son d'avoine), sucre, arômes naturels, sel, gomme de guar, cannelle, carbonate de calcium (pour épaissir), épice.
Vitamines et minéraux : fer (enrobé d'huile de soya hydrogénée), niacinamide, mononitrate de thiamine (vitamine b1), pantothénate de calcium, chlorhydrate de pyridoxine (vitamine b6), acide folique.
Contient des ingrédients de l'avoine et du soya.
Peut contenir du blé.
Pommes et cannelle
Flocons d'avoine à grains entiers (avec son d'avoine), sucre, morceaux de pommes déshydratées (stéarate de calcium, sulfites), arômes naturels, sel, cannelle, gomme de guar, carbonate de calcium (pour épaissir).
Vitamines et minéraux : fer (enrobé d'huile de soya hydrogénée), niacinamide, mononitrate de thiamine (vitamine b1), pantothénate de calcium, chlorhydrate de pyridoxine (vitamine b6), acide folique.
Contient des ingrédients de l'avoine, des sulfites et du soya.
Peut contenir du blé.",,Pour 1 sachet (43 g),"- Calories 170 |
- Lipides 2 g | 3%
 -- saturés 0.3 g | 2%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 190 mg | 8%
- Glucides 34 g | 11%
 -- Fibres 3 g | 12%
 -- Fibres solubles 2 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 14 g | 
- Protéines 4 g | 
- Vitamine A | 0 %
- Vitamine C | 0 %
- Calcium | 6 %
- Fer | 40 %
- Thiamine | 70 %
- Niacine | 8 %
- Vitamine B6 | 15 %
- Folate  | 10 %
- Pantothénate | 10 %
"
4293,Gruau instantané,Gruau instantané Quaker<sup>®</sup> Légèrement sucré – Pommes et cannelle,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-légèrement-sucré-–-pommes-et-cannelle,Quaker_Instant Oatmeal Light Apple Cinnamon_FR.png,"<p>La pomme acidulée et la cannelle s'unissent aux nourrissants flocons d'avoine à grains entiers dans ce délice matinal légèrement sucré. Chaque portion (29 g), prête en seulement 90 secondes, contient 50 % moins de sucre que notre gruau instantané Quaker&reg; Pommes et cannelle régulier.</p><ul><li>Un sachet (29 g) de gruau instantané Quaker&reg; fournit 30 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau instantané Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>22 g de grains entiers par portion</li><li>Source de fibres</li><li>Sans arômes ni colorants artificiels</li></ul>","Flocons d'avoine à grains entiers, sucre, morceaux de pommes déshydratées (pommes, stéarate de calcium), sel, cannelle, acide malique, arômes naturels.","Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1 coup (29 g),"- Calories 110 |
- Lipides 1.5 g | 2%
 -- saturés 0.3  g | 2%
 -- trans 0  g | 
- Cholestérol 0 mg | 
- Sodium 130 mg | 5%
- Glucides 21 g | 7%
 -- Fibres 2  g | 8%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 4  g | 
- Protéines 3 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 6 %
"
4294,Gruau standard et Gruau rapide,Gruau Quaker<sup>®</sup> Une minute,https://www.quakeroats.ca/fr/products/gruau-quaker®-une-minute,Quaker_One Minute Oats_FR.png,"<p>Vous n'avez pas le temps de déjeuner? Nous avons ce qu'il vous faut. Avec ce gruau d'avoine à grains entiers, vous obtiendrez en une minute un bol de gruau consistant que vous pourrez savourer comme bon vous semblera. Essayez-le garni de fruits, de noix, de sirop d'érable ou de cassonade... c'est à vous de choisir.</p><ul><li>Une portion de 1/3 de tasse (30 g) de gruau Quaker&reg; fournit 40 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>30 g de grains entiers par portion</li><li>Source de fibres</li><li>Source de fer</li><li>Sans arômes ni colorants artificiels</li><li>Sans sodium</li><li>Convient à une grande variété de recettes</li></ul>",100 % de flocons d'avoine.,"Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1/3 coup (30 g),"- Calories 110 |
- Lipides 2 g | 3%
 -- saturés 0.4 g | 2%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 0 mg | 
- Glucides 20 g | 7%
 -- Fibres 3 g | 12%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 2 g | 
 -- Sucres 0 g | 
- Protéines 4 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 8 %
"
4301,Gruau instantané,Gruau instantané Quaker<sup>®</sup> – Saveur Cassonade et cannelle,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-–-saveur-cassonade-et-cannelle,Quaker_Instant Oatmeal Brown Sugar Cinnamon_FR.png,<p>Quelqu'un a parlé de cassonade et de cannelle? Ah oui! Cette saveur est faite à partir de gruau instantané Quaker nourrissant rehaussé du goût riche de la cassonade et de la cannelle pour vous offrir un bol de gruau prêt en seulement 90 secondes.</p><ul><li>Un sachet (31 g) de gruau instantané Quaker&reg; fournit 30 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol. Bon au goût et bon pour vous!</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau instantané Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>23 g de grains entiers par portion</li><li>Source de fibres</li><li>Sans arômes ni colorants artificiels</li></ul>,"Flocons d'avoine à grains entiers, sucre, sel, cannelle, arôme naturel.","Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1 sachet (31 g),"- Calories 110 |
- Lipides 1.5 g | 2%
 -- saturés 0.3 g | 2%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 140 mg | 6%
- Glucides 23 g | 8%
 -- Fibres 2 g | 8%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 6 g | 
- Protéines 3 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 6 %
"
4302,Gruau standard et Gruau rapide,Gruau Quaker<sup>®</sup> Gros flocons,https://www.quakeroats.ca/fr/products/gruau-quaker®-gros-flocons,Quaker_Large Flake Oats_FR.png,"<p>Par un matin froid, quoi de mieux qu'un bol fumant de gruau Quaker&reg; Gros flocons avec une tasse de lait. Essayez-le garni de fruits et de noix, de cannelle et de raisins secs... le choix vous appartient.&nbsp;</p><ul><li>Une portion de 1/3 de tasse (30 g) de gruau Quaker&reg; fournit 40 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>30 g de grains entiers par portion</li><li>Source de fibres</li><li>Source de fer</li><li>Sans arômes ni colorants artificiels</li><li>Sans sodium</li><li>Convient à une grande variété de recettes</li></ul>",100 % de flocons d'avoine.,"Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1/3 coup (30 g),"- Calories 110 
- Lipides 2 g | 3%
 -- saturés 0.4  g | 2%
 -- trans 0  g | 
- Cholestérol 0 mg | 
- Sodium 0 mg | 
- Glucides 20 g | 7%
 -- Fibres 3  g | 11%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 2 g | 
 -- Sucres 0  g | 
- Protéines 4 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 8 %
"
4309,Gruau instantané,Gruau instantané Quaker<sup>®</sup> – Biscuits à la crème,https://www.quakeroats.ca/fr/products/gruau-instantané-quaker®-–-biscuits-à-la-crème,Quaker_Instant Oatmeal Cookies n Cream_FR.png,<p>Nous avons marié la délicieuse saveur des biscuits à la crème aux nourrissants flocons d'avoine canadienne à 100 % de grains entiers pour créer ce délice matinal digne des rêves d'enfant.&nbsp;</p><ul><li>Un sachet (38 g) de gruau instantané Quaker&reg; fournit 30 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau instantané Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>26 g de grains entiers par portion</li><li>Source de fibres</li><li>Sans arômes ni colorants artificiels</li></ul>,"Flocons d'avoine à grains entiers, sucre, morceaux de biscuits (farine de blé entier, sucre, huile de palme modifiée, cacao, sel, dextrose, bicarbonate de sodium, lécithine de soya), solides du lait, sel, matière sèche de crème, cacao, tocophérols, arôme naturel.","Contient des ingrédients de l'avoine, du blé, de soya et du lait.",Pour 1 sachet (38 g),"- Calories 150 |
- Lipides 2.5 g | 4 %
 -- saturés 0.5 g | 3 %
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 190 mg | 8%
- Glucides 28 g | 9%
 -- Fibres 2 g | 8%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 1 g | 
 -- Sucres 10 g | 
- Protéines 4 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 8 %
"
4310,Gruau standard et Gruau rapide,Gruau Quaker<sup>®</sup> Rapide,https://www.quakeroats.ca/fr/products/gruau-quaker®-rapide,Quaker_Quick Oats_FR.png,"<p>Vous cherchez une idée de déjeuner nourrissant pour les matins où le temps presse? Prêt en seulement 5 minutes et fait avec de l'avoine à 100 % de grains entiers sans sodium ajouté, le gruau Quaker&reg; Rapide est parfait pour bien démarrer la journée. Garnissez-le de fruits frais, de noix, de cannelle... ou de tout ce dont vous avez envie!&nbsp;</p><ul><li>Une portion de 1/3 de tasse (30 g) de gruau Quaker&reg; fournit 40 % de la quantité quotidienne de fibres dont l'efficacité est démontrée lorsqu'il s'agit de contribuer à réduire le cholestérol.</li><li>Fait partie d'un régime alimentaire sain pour le cœur. Une alimentation saine pauvre en graisses saturées et en graisses trans peut réduire le risque de maladie du cœur. Le gruau Quaker&reg; est pauvre en graisses saturées et en graisses trans.</li><li>Fait avec de l'avoine canadienne à 100 % de grains entiers.</li><li>30 g de grains entiers par portion</li><li>Source de fibres</li><li>Source de fer</li><li>Sans arômes ni colorants artificiels</li><li>Sans sodium</li><li>Convient à une grande variété de recettes</li></ul>",100 % de flocons d'avoine.,"Contient des ingrédients de l'avoine.
Peut contenir du blé.",Pour 1/3 coup (30 g),"- Calories 110 |
- Lipides 2 g | 3%
 -- saturés 0.4 g | 2%
 -- trans 0 g | 
- Cholestérol 0 mg | 
- Sodium 0 mg | 
- Glucides 20 g | 7%
 -- Fibres 3 g | 12%
 -- Fibres solubles 1 g | 
 -- Fibres insolubles 2 g | 
 -- Sucres 0 g | 
- Protéines 4 g | 
- Vitamine A |  0 %
- Vitamine C |  0 %
- Calcium | 2 %
- Fer | 8 %
"
