ID,Title,Link,Categories,Image,Description,Ingredients,Directions,Notes,Prep Time,Cook Time,Servings,Video,Related Products,Average Ratings,Num Ratings,Order,Date,Featured
3781,Razzle-Apple Streusel Bars,https://www.quakeroats.ca/recipes/razzle-apple-streusel-bars,Snacks,Razzle-Apple_20Streusel_20Bars-007.jpg,"If you love apple pie, then you’re going to be all over our easy Razzel-Apple Streusel Bars recipe. These bars are kind of like your own personal apple pie for people on the go. Warm, sweet and tender apples with a crunchy and crumbly crust. It’s all of what you love about apple pie, except a lot easier to send your kids to school with, or for you to snack on at work.   ","2-1/2 cups all-purpose flour
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1-1/4 cups granulated sugar
2 teaspoons baking powder
1/2 pound (2 sticks) margarine or butter, melted
3 cups peeled, thinly sliced apples (about 3 medium)
2 tablespoons all-purpose flour
One 12-ounce jar raspberry or apricot preserves

","Heat oven to 375&deg;F. In large bowl, combine 2-1/2 cups flour, oats, sugar and baking powder; mix well. Add margarine, mixing until moistened.&nbsp;
Reserve 2 cups oat mixture for topping. Press remaining oat mixture evenly onto bottom of ungreased 13 x 9-inch baking pan. Bake 15 minutes. Cool slightly on wire rack.
In medium bowl, stir together apples and 2 tablespoons flour. Add preserves; stir until apples are evenly coated. Spread onto crust to within 1/2 inch of edges. Sprinkle with reserved oat mixture, patting gently.
Bake 30 to 35 minutes or until light golden brown. Cool completely in pan on wire rack. Cut into bars. Store tightly covered.",,,,,,"4231,4239",0,0,477,2015-12-10 14:56:02,0
3782,Double Ginger Oat Bars,https://www.quakeroats.ca/recipes/double-ginger-oat-bars,Snacks,Double_20Ginger_20Oat_20Bars-009.jpg,Christmas time or bake sales. It seems that gingerbread only makes an appearance on these two occasions. That’s just silly since you can enjoy that great taste whenever you want. They’re easy to make and topped with a layer of icing that makes any occasion special.  ,"8 tablespoons (1 stick) butter or light butter, divided

2/3 cup firmly packed brown sugar

1  package (14.5 oz.) gingerbread cake and cookie mix

1 1/4 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1/3 cup water

1  large egg

4 ounces reduced-fat cream cheese

1 1/2 cups confectioners’ sugar

2 tablespoons finely chopped crystallized ginger OR 1/2 teaspoon ground ginger

Red and green decorator’s icing (optional)
","For bars, heat oven to 350&ordm;F.&nbsp;
Spray 13 x 9 x 2-inch metal baking pan with cooking spray; set aside.
In large saucepan, melt 6 tablespoons of the butter over low heat. Remove from heat. Add brown sugar; stir with wooden spoon until well blended. Add gingerbread mix, oats, water and egg; stir until well blended. Spread evenly in prepared pan.
Bake 30 to 33 minutes or until wooden pick inserted in centre comes out with a few moist crumbs clinging to it. Cool bars completely in pan on wire rack.*
For frosting, beat cream cheese and remaining 2 tablespoons butter with electric mixer in medium bowl until blended. Gradually add confectioners&rsquo; sugar, beating until smooth. Beat in ginger.
Spread frosting evenly over bars. Cover and refrigerate until ready to cut and decorate.
To decorate, cut into bars and remove from pan. Using red and green frosting, pipe ribbons, holly leaves and berries or other decorations onto each bar. Refrigerate uncovered until decorations set, then cover and refrigerate up to 3 days.",,20mins,30mins,,,"4231,4239",0,0,478,2015-12-10 14:56:02,0
3783,Easy Rum Cheesecake Bars,https://www.quakeroats.ca/recipes/easy-rum-cheesecake-bars,Snacks,Easy_20Rum_20Cheesecake_20Bars-021.jpg,"Rum Cake is always a nice treat after a meal. It’s moist and delicious and yes, it has rum. But even something that good can become even better when it becomes a cheesecake. With just a little cream cheese you’re on your way to making a great dessert even greater.  ","One 13 x 9-inch Oatmeal Cookie Crust, unbaked

Three 8-ounce packages cream cheese, softened

3/4  cup granulated sugar

3  tablespoons dark or golden rum

2  teaspoons vanilla

2  teaspoons rum extract

1/4  teaspoon salt

3  large eggs

1  cup sour cream

Ground nutmeg (optional)

","Heat oven to 350&deg;F. Bake crust 10 to 12 minutes or until light golden brown; cool on wire rack while making filling.
In large bowl, beat cream cheese, sugar, rum, vanilla, rum extract and salt on medium speed of electric mixer until smooth. Add eggs, one at a time; beat just until well blended. Mix in sour cream. Pour filling evenly over crust.
Bake 30 to 35 minutes or just until centre is set. Cool completely on wire rack.&nbsp;
Refrigerate until cold, 4 hours or more. Cut into bars using a sharp, wet knife dipped in cold water (wipe knife clean between each cut).&nbsp;
Store tightly covered in refrigerator or freeze. Just before serving, sprinkle lightly with nutmeg.","If desired, omit rum and increase rum extract to 1 tablespoon Oatmeal Cookie Crust

1-1/2 &nbsp;cups Large Flake Quaker&reg; Oats or Quick Quaker&reg; Oats (uncooked)
1 &nbsp;cup all-purpose flour
1/2 &nbsp;cup firmly packed brown sugar
1/2 &nbsp;teaspoon baking soda
1/4 &nbsp;teaspoon salt (optional)
8 &nbsp;tablespoons (1 stick) plus 2 tablespoons butter, melted


Spray bottom and sides of 13 x 9-inch baking pan* with cooking spray.
In large bowl, combine oats, flour, sugar, baking soda and salt; mix well. Stir in butter; mix well.
Press firmly into an even layer on bottom of pan. Follow baking instructions for each variation.

Variations: For Lighter Rum Raisin Cheesecake Bars, use reduced-fat cream cheese and reduced-fat sour cream. Non-fat cream cheese and non-fat sour cream are not recommended.&nbsp;",,,,,,5,1,479,2015-12-10 14:56:02,0
3784,Fossilized Egg Nest Chewies,https://www.quakeroats.ca/recipes/fossilized-egg-nest-chewies,Snacks,_2310_20Fossilized_20Egg_20Nest_20Chewies.jpg,"Chocolate chips, gummy dinosaur candies, coconut and toffee - oh my. The kids are going to love this. They’ve earned it too by cleaning their rooms or doing their homework. Treat them with the snack that’s almost too good to be homemade. You don’t even have to tell them there’s oatmeal and raisins in there too. ","1 cup butter, softened
1 cup firmly packed brown sugar
2 eggs
1 teaspoon vanilla
2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1-1/2 cups all-purpose flour*
1 teaspoon baking soda
1/2 teaspoon salt
1 cup flaked coconut
1 cup toffee baking bits
1 cup mini semi-sweet chocolate chips
1 cup yogourt-covered raisins
36 Gummi dinosaur candies
*For large flake oats, add 2 tablespoons additional flour
","Heat oven to 350&ordm;F.
In large bowl, beat butter and sugar with electric mixer until creamy. Add eggs and vanilla; beat well. Add combined oats, flour, baking soda and salt; mix well. Stir in coconut, toffee bits and mini chocolate chips; mix well.
Drop heaping tablespoons of dough 2 inches apart on ungreased cookie sheets. Gently press 3 yogourt-covered raisins into top of each cookie.
Bake 10 to 12 minutes or until golden brown. (Cookies should be soft in centre.)
Cool 1 minute on cookie sheets; remove to wire racks. Immediately press Gummi dinosaur into top of each cookie. Cool completely. Store tightly covered.",,20-25mins,10-12mins,,,"4231,4239",0,0,480,2015-12-10 14:56:02,0
3785,Fruit & Honey Oatmeal Bars,https://www.quakeroats.ca/recipes/fruit-honey-oatmeal-bars,Snacks,Fruit_20and_20Honey_20Oatmeal_20Bars-006-2.jpg,"Everyone loves the warm weather, long days and being under the sun. These bars of honey, preserved fruit, oats and crisp rice conjure thoughts of late bountiful summer. Whip up a batch of these bars and share them with those who are craving the taste of summer. ","1/4  cup honey

4  tablespoons (1/2 stick) margarine or butter

3  tablespoons granulated sugar

1/4  teaspoon ground cinnamon

One  6-ounce package diced dried mixed fruit (about 1-1/3 cups)

1-1/2  cups crispy rice cereal

1  cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
","In medium saucepan, heat honey, margarine, sugar and cinnamon over medium-low heat until margarine is melted, stirring frequently.
Bring to a boil; cook 1 minute, stirring constantly. Remove from heat. Stir in dried fruit, rice cereal and oats until evenly coated.
Press mixture evenly onto bottom of ungreased 8-inch square baking pan. Cool completely. Cut into bars. Store tightly covered in refrigerator.",,,,,,"4231,4239",0,0,481,2015-12-10 14:56:02,0
3786,Harvest Fruit Bars,https://www.quakeroats.ca/recipes/harvest-fruit-bars,Snacks,HarvestFruitBars.jpg,Having these delicious fruit-filled bars on hand are a perfect treat for the kids. They are also a snap to prepare!,"1 6-ounce package diced dried mixed fruit bits
1 cup chopped banana (about 2 medium)
2/3 cup Tropicana® orange juice*
1-1/2 teaspoons apple pie spice or ground cinnamon, divided
1-3/4 cups whole wheat flour or all-purpose flour
1-1/2 cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1/2 pound (2 sticks) margarine or butter, softened
1 cup firmly packed brown sugar
1/2 cup chopped nuts
","Heat oven to 375&deg;F.
In medium bowl, combine dried fruit, banana, orange juice and 1 teaspoon of apple pie spice; set aside.
In medium bowl, combine flour, oats and remaining 1/2 teaspoon apple pie spice; mix well. In large bowl, beat margarine and sugar together with electric mixer until creamy. Add oat mixture; beat until crumbly. Reserve 3/4 cup mixture for topping.
Press remaining oat mixture onto bottom of 13 x 9-inch baking pan. Bake 13 to 15 minutes or until light golden brown.
Spread fruit evenly over crust to within 1/4-inch of edge. Add nuts to reserved oat mixture; mix well. Sprinkle evenly over fruit; pat down lightly.
Bake 16 to 20 minutes or until golden brown. Cool completely; cut into bars. Store loosely covered.",,,,,,"4231,4239",0,0,482,2015-12-10 14:56:02,0
3787,Holiday Polka Dot Bars,https://www.quakeroats.ca/recipes/holiday-polka-dot-bars,Snacks,Holiday_20Polka_20Dot_20Bars-003.jpg,Tis the season to enjoy tasty treats. Presents are great and so are the snacks. Give the kids a Holiday Polka Dot Bar for being so good this year. Chocolate chips and some sprinkles or candy will make them look forward to the holidays even more.,"1/2 pound (2 sticks) butter, softened

1-1/2 cups firmly packed brown sugar

2 large eggs

1 teaspoon vanilla

1-2/3 cups all-purpose flour*

1 cup Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1 teaspoon baking powder

1 teaspoon salt

1-3/4 cups milk chocolate or semi-sweet chocolate chips

Candy-coated chocolate pieces in holiday colours OR holiday sprinkles in holiday colours OR coloured sugars
","Heat oven to 375&deg; F. Spray 15-1/2 x 10-1/2 x 1-inch metal baking pan with cooking spray.
In large bowl, beat butter and sugar with electric mixer until creamy. Add eggs and vanilla; beat well. Combine flour, oats, baking powder and salt; add to butter mixture and mix well. Spread evenly into prepared pan.
Bake 18 to 20 minutes or until golden brown. Remove pan to wire rack. Sprinkle chocolate chips evenly over hot cookie in pan; let stand until softened, about 1 minute.
With spatula or knife, spread softened chocolate evenly over cookie. Sprinkle with candy-coated chocolate pieces; press down lightly. Cool completely; cut into bars.",,15mins,20mins,,,"4231,4239",0,0,483,2015-12-10 14:56:02,0
3789,Caramel Corn Crunch Snack Mix ,https://www.quakeroats.ca/recipes/caramel-corn-crunch-snack-mix,Snacks,Lower-Fat_20Caramel_20Corn_20Crunch_20Snack_20Mix-003.jpg,Surprise your date and kick your regular tasting kernels up a few notches with this crunchy and sweet version of the film snack staple. It will satisfy your sweet tooth and you just may end up wanting another batch before the movie is over. ,"One  16-ounce box Quaker® Oatmeal Squares™ Cereal (about 8 cups)

2  tablespoons margarine

1/4  cup firmly packed brown sugar

1/4  cup Aunt Jemima® Syrup, regular or light

1  teaspoon vanilla

3  cups fat-free caramel corn
","Heat oven to 250&deg;F. Spray 13 x 9-inch baking pan with cooking spray. Place cereal in pan.
Place margarine in 2-cup microwaveable bowl. Microwave on HIGH 45 seconds or until melted. Stir in sugar, syrup and vanilla; mix well. Pour over cereal; stir to coat evenly.
Bake 1 hour, stirring every 15 minutes. Remove from oven; stir in caramel corn. Transfer to baking sheet, spreading mixture in even layer.
Cool completely. Store tightly covered at room temperature up to 5 days.",,,,,,4219,0,0,484,2015-12-10 14:56:02,0
3790,Honey Mustard Crunch Snack Mix ,https://www.quakeroats.ca/recipes/honey-mustard-crunch-snack-mix,Snacks,Lower_20Fat_20Honey_20Mustard_20Crunch_20Snack_20Mix-029.jpg,"We kid you not when we say this is one of the easiest things you will ever make. Throw it together with the kids and give it to them to share on a school trip, sports tournament or just a regular Saturday. In fact, making this simple recipe could maybe give them the confidence to help out a bit more in the kitchen. ","One  16-ounce box Quaker® Oatmeal Squares™ Cereal (about 8 cups)

2  cups Rold Gold® fat-free tiny twists pretzels

2  tablespoons vegetable oil

2  tablespoons Dijon-style prepared mustard

3  tablespoons honey

1/2  teaspoon garlic salt

1/4  teaspoon onion salt
","Heat oven to 250&deg;F. Spray 13 x 9-inch baking pan with cooking spray. Combine cereal and pretzels in pan; mix well.
Place oil in a small bowl. Stir in mustard, honey, garlic salt and onion salt; mix well. Pour over cereal mixture; stir to coat evenly.
Bake 1 hour, stirring every 15 minutes. Transfer to baking sheet, spreading mixture in an even layer. Cool completely. Store tightly covered at room temperature up to 5 days.",,,,,,4219,5,1,485,2015-12-10 14:56:02,0
3791,Zesty Garlic Crunch Snack Mix,https://www.quakeroats.ca/recipes/zesty-garlic-crunch-snack-mix,Snacks,Low-Fat_20Zesty_20Garlic_20Crunch_20Snack_20Mix-012.jpg,"Imagine showing up to the potluck with something as unique and animated as your personality. Move over dull chocolate chip cookies and chips-and-dip. The parmesan cheese, Worcestershire sauce, onion and garlic salt baked into these nibbles will ensure this bowl of savoury fun disappears quickly. After all, snappy and creative snacks always make for a better party.","One  16-ounce box Quaker® Oatmeal Squares™ Cereal (about 8 cups)

2  cups Rold Gold® fat-free tiny twists pretzels

1/4  cup grated Parmesan cheese

2  tablespoons oil

3  tablespoons Worcestershire sauce

1  teaspoon garlic salt

1/2  teaspoon onion salt

","Heat oven to 250&deg;F. Spray 13 x 9-inch baking pan with cooking spray. Combine cereal, pretzels and cheese in pan; mix well.
Place oil in 2-cup microwaveable bowl. Stir in Worcestershire sauce, garlic salt and onion salt; mix well. Pour over cereal mixture; stir to coat evenly.
Bake 1 hour, stirring every 15 minutes. Transfer to baking sheet, spreading mixture in an even layer. Cool completely. Store tightly covered at room temperature up to 5 days.","Variations: Substitute one 15.5-ounce box Quaker&reg; Oat Bran Ready-to-Eat Cereal for Quaker&reg; Toasted Oatmeal Squares. Proceed as recipe directs, combining cereal mixture in large bowl. Before baking, divide mixture between two 13 x 9-inch baking pans sprayed with cooking spray. 12 CUPS.",,,,,4219,0,0,486,2015-12-10 14:56:02,0
3792,Maple Nut Crunch,https://www.quakeroats.ca/recipes/maple-nut-crunch,Snacks,Maple_20Nut_20Crunch-012-min.jpg,Canada Day is all about celebrating our great country with friends. And what better way than with this Canada themed trail mix that includes just a hint of Maple syrup. Munch on it throughout the day or wrap up in cellophane and a ribbon to give to your guests as an inexpensive party takeaway.,"1/3 cup (5-1/3 tablespoons) margarine or butter

1/4 cup Aunt Jemima® Original Syrup

1/4 cup firmly packed brown sugar

1 teaspoon vanilla

8 cups Quaker® Life® Toasted Cinnamon Cereal

1-1/2 cup coarsely chopped pecans or walnuts

","Heat oven to 250&ordm; F.
Heat margarine and syrup in a 13 x 9-inch baking pan about 7 minutes or until margarine is melted.
Add brown sugar and stir until dissolved. Stir in vanilla. Add cereal and nuts, stir until evenly coated.
Bake 1 hour, stirring every 20 minutes.
Spread on baking sheet to cool, break into pieces.
Store in tightly covered container up to 5 days.",,,,,,,0,0,487,2015-12-10 14:56:02,0
3793,Maple Pecan Oatmeal Bars,https://www.quakeroats.ca/recipes/maple-pecan-oatmeal-bars,Snacks,Maple_20Pecan_20Oatmeal_20Bars-008.jpg,"These Maple Pecan Oatmeal Bars are the perfect pick me up. Easy to make and easier to devour. They are chewy, coconut squares of goodness.","3/4 cup (1-1/2 sticks) margarine or butter

2-1/4  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

2  cups all-purpose flour

1-1/2  cups firmly packed brown sugar

3/4  cup shredded coconut (optional)

1  teaspoon baking soda

1  teaspoon salt (optional)

1/3  cup Aunt Jemima Syrup

1  egg, lightly beaten

1  teaspoon vanilla

1-1/2  cups chopped pecans (about 6 ounces)

1/4  cup firmly packed brown sugar

1/3  cup Aunt Jemima Syrup
","Heat oven to 350&deg;F.
Lightly spray 13x9-inch baking pan with no-stick cooking spray.
For bar, melt margarine; set aside to cool.
In large bowl, combine oats, flour, brown sugar, coconut, baking soda and salt; mix well. (Dough will be stiff.)
In small bowl, combine melted margarine, syrup, egg and vanilla; mix well. Add to oat mixture; mix well.
Press dough evenly onto bottom of pan.
For topping, combine pecans and brown sugar in small bowl. Sprinkle evenly over dough; press down lightly. Drizzle syrup evenly over pecans.
Bake 35 to 38 minutes or until edges are set but middle is soft.
Cool completely in pan on wire rack. Cut into bars. Store tightly covered.",,,,,,"4231,4239",5,1,488,2015-12-10 14:56:02,0
3794,Mocha Chip Cheesecake Bars,https://www.quakeroats.ca/recipes/mocha-chip-cheesecake-bars,Snacks,MochaChipCheesecakeBars.jpg,"These decadent, portable cheesecake treats are simply heavenly. The intense blend of chocolaty mocha and cream cheese is so rich and delicious you wouldn’t be wrong thinking they’d make a great Valentine’s Day treat. Only, when something tastes this luxurious, it would be a shame to make them only once a year. ","8  tablespoons (1 stick) margarine or butter, softened

1/2  cup firmly packed brown sugar

1-1/4  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)

1  cup all-purpose flour

3  packages (8 oz. each) regular or reduced-fat cream cheese, softened

3/4  cup granulated sugar

2  tablespoons instant coffee granules or espresso powder

1  tablespoon baking cocoa

1  teaspoon vanilla

3  eggs

1  cup semi-sweet chocolate chips, divided

","Heat oven to 350&deg;F.
For crust, beat margarine and brown sugar in medium bowl until creamy. Add oats and flour; mix well.
Press dough evenly onto bottom of ungreased 13 x 9-inch baking pan. Bake 15 minutes. Cool on wire rack.
For filling, beat cream cheese, granulated sugar, coffee granules, cocoa and vanilla in large bowl on medium speed of electric mixer until smooth.
Add eggs; beat just until well blended. Stir in 3/4 cup chocolate chips. Pour filling evenly over crust. Sprinkle with remaining 1/4 cup chocolate chips.
Bake 30 to 35 minutes or until centre is set. Cool completely in pan on wire rack. Cut into bars. Store tightly covered in refrigerator.",,,,,,"4231,4239",0,0,489,2015-12-10 14:56:02,0
3795,Oatmeal Caramel White Chip Bars,https://www.quakeroats.ca/recipes/oatmeal-caramel-white-chip-bars,Snacks,Oatmeal_20Caramel_20White_20Chip_20Bars-010.jpg,"Whatever the fashion in food is these days, this is a fresh take on a classic.  A sweet little oat and butter ensemble filled with caramel, fudge or butterscotch. Tie it all together with white chocolate chips and make this ready for any party. ","2  cups all-purpose flour

1-1/2  cups firmly packed brown sugar

1-1/4  cups (2-1/2 sticks) butter or margarine, softened

1  teaspoon baking soda

1/2  teaspoon salt

2  cups Quick Quaker® Oats, uncooked

2  cups (12-oz. pkg.) white chocolate chips

1/2  cup chopped nuts

1  cup caramel or butterscotch caramel fudge topping

3  tablespoons all-purpose flour
","Heat oven to 350&deg;F. Grease 13 x 9-inch metal baking pan.
For crust, beat flour, sugar, butter, baking soda and salt in large bowl with electric mixer until crumbly. Beat in oats on low speed just until combined. Press half of mixture (about 2-1/2 cups) into bottom of baking pan.
Bake 10 minutes. Cool in pan for 2 minutes.
For filling, sprinkle chips and nuts over crust. Blend caramel topping with flour. Drizzle over morsels and nuts. Crumble remaining oat mixture over nuts.
Bake 18 to 22 minutes or until golden brown. Cool completely in pan on wire rack. Cut into bars.",,,,,,"4231,4239",0,0,490,2015-12-10 14:56:02,0
3796,Oatmeal Dream Dates,https://www.quakeroats.ca/recipes/oatmeal-dream-dates,Snacks,Oatmeal_20Dream_20Dates-007.jpg,Oscar night is all about dreams. There’s couture creations draped on dreamy celebrities. (And let’s not forget the award winners dreams coming true.)  Keep with the theme as you watch the star-studded event with a batch of these Oatmeal Dream Dates.  ,"One  8-ounce package pitted dates, coarsely chopped
1-1/2  cups Tropicana Pure Premium® orange juice
2-1/2  cups all-purpose flour
1-1/2  cups firmly packed brown sugar
1/2  teaspoon salt (optional)
3/4  pound (3 sticks) margarine or butter, chilled and cut into pieces
2  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1-1/2  cups shredded coconut, divided
1  cup chopped nuts","Heat oven to 350&deg;F.
In medium saucepan, combine dates and orange juice; bring to a boil.
Reduce heat; simmer 15 to 20 minutes or until thickened, stirring occasionally. Remove from heat; cool slightly.
In large bowl, combine flour, sugar and salt. Cut in margarine with pastry blender or two knives until mixture is crumbly. Stir in oats, 1 cup coconut and nuts; mix well. Reserve 4 cups oat mixture for topping.
Press remaining oat mixture evenly onto bottom of ungreased 13 x 9-inch baking pan. Spread date mixture evenly over crust to within 1/4 inch of edges. Sprinkle with reserved oat mixture. Sprinkle with remaining 1/2 cup coconut, patting gently.
Bake 35 to 40 minutes or until light golden brown.
Cool completely in pan on wire rack. Cut into bars. Store tightly covered.",,,,,,"4231,4239",0,0,491,2015-12-10 14:56:02,0
3797,Oatmeal Hermits,https://www.quakeroats.ca/recipes/oatmeal-hermits,Snacks,Oatmeal_20Hermits-024.jpg,These nutmeg-scented raisin treats take under ten minutes to bake and make a thoughtful welcome-to-the-neighbourhood or dinner party gift. They may even make you a new friend.,"3  cups Large Flake Quaker® Oats or Quick Quaker® Oats (uncooked)
1cup all-purpose flour
1/2  pound (2 sticks) butter or margarine, melted
1 cup firmly packed brown sugar
1 cup raisins
1/2  cup chopped nuts
egg, lightly beaten
1/4  cup milk
1 teaspoon ground cinnamon
1 teaspoon vanilla
1/2  teaspoon baking soda
1/2  teaspoon salt (optional)
1/4  teaspoon ground nutmeg
","Heat oven to 375&ordm;F. In large bowl, combine all ingredients; mix well.
Drop dough by rounded tablespoonfuls onto ungreased cookie sheets.
Bake 8 to 10 minutes. Cool 1 minute on cookie sheets; remove to wire rack. Cool completely. Store tightly covered.","Variations: BAR COOKIES: Press dough into ungreased 15 x 10-inch jelly roll pan. Bake about 17 minutes or until golden brown. Cool completely in pan on wire rack. Cut into bars. 36 BARS.
",,,,,"4231,4239",3,2,492,2015-12-10 14:56:02,0
4871,Savoury Oat Cakes with Tomato Onion Salad,https://www.quakeroats.ca/recipes/savoury-oat-cakes-tomato-onion-salad,Brunch,Savoury_20Oat_20Cakes_20with_20Tomato_20and_20Onion_20Salad-082.jpg,Cottage weekends are the time for leisurely mornings with family and friends. These oat cakes are perfect for making ahead and transporting. Just fry them in the morning and toss together the simple tomato salad at the table.,"6 cups water
1/2 teaspoons salt
2 cups Quaker® Quick Cook Steel Cut Oats
2 tablespoons chopped fresh herb mixture (such as thyme, rosemary, oregano, basil)
1/2 cup grated Parmesan cheese
2 tablespoons olive oil6 fried eggs (optional)

Tomato Onion Salad:
3 tablespoons extra-virgin olive oil
1 tablespoons red wine vinegar
1 tablespoons chopped fresh basil
1/4 teaspoons salt
1 pinch freshly ground pepper
1 pound cherry tomatoes, quartered
1/4 cup diced red onion","In a large saucepan, bring water and salt to boil; stir in oats and herbs. Reduce heat to medium; simmer, stirring occasionally, for about 5 minutes or until oats are desired consistency. Stir in Parmesan. 
Spread oat mixture in even layer into greased 13- x 9-inch (3 L) baking dish; refrigerate until cool and firm, about 2 hours or overnight. 
Tomato Onion Salad: Meanwhile, whisk together olive oil, vinegar, basil, salt and pepper in large bowl; toss with tomatoes and onion. 
Carefully turn out oatmeal onto cutting board; cut into 12 squares. In nonstick skillet, heat 1 tbsp (15 mL) of the oil over medium-high heat; fry oatmeal squares in batches, adding remaining oil as necessary, for about 3 minutes per side or until golden. Top with Tomato Onion Salad, and fried eggs (if desired).  
","Nutrition Facts (Per 1/6 recipe):
Calories 340
Fat 17g
Cholesterol 5mg
Sodium 470mg
Carbohydrate 35g 
Fibre 5g 
Sugars 2g 
Protein 11g
",10 min,10 min,6,,,0,0,253,2016-01-25 8:39:37,0
4881,Savoury Apple & Thyme Breakfast Bowl ,https://www.quakeroats.ca/recipes/savoury-apple-thyme-breakfast-bowl,Breakfast,Apple_20Sage_20Oat_20Stuffing-184.jpg,Why save the flavours of stuffing for the big feast when you can pack all the warming fall flavours of Thanksgiving into a delicious breakfast bowl?,"1 tablespoons vegetable oil
12 turkey sausage links
2 tablespoons butter
2 apples, peeled, cored and chopped
1 large onion, chopped
1 clove garlic
1 tablespoons fresh thyme
1/4 teaspoons salt
1 pinch freshly ground pepper
4 cups vegetable or sodium-reduced chicken stock
2 cups water
1/3 cup dried cranberries
2 cups Quaker® Quick Cook Steel Cut Oats
2 tablespoons maple syrup","In large skillet, heat oil over medium-high heat; cook sausages for 8 to 10 minutes or until browned and cooked through. Keep warm. 
In skillet, melt butter over medium heat; cook apples, onion, garlic, thyme, salt and pepper for 6 to 8 minutes or until softened and golden brown. Add stock, water and cranberries to skillet; bring to boil. Stir in oats; reduce heat to medium. Simmer, stirring occasionally, for about 5 minutes or until desired consistency. 
Divide oatmeal among 6 bowls. Cut sausages diagonally; divide among bowls. Drizzle with maple syrup.  
Tip: Substitute chopped toasted walnuts for sausage if desired. 
","Nutrition Facts (Per 1 bowl):
Calories 400
Fat 14g
Cholesterol 45mg
Sodium 770mg
Carbohydrate 51g 
Fibre 6g 
Sugars 16g 
Protein 18g
",15 min,20 min,6,,,0,0,252,2016-01-25 8:46:18,0
4891,Overnight Tropical Oatmeal,https://www.quakeroats.ca/recipes/overnight-tropical-oatmeal,Breakfast,Overnight_20Tropical_20Oatmeal-102.jpg,"With just a few minutes of prep in the evening and the time it takes to cut up some strawberries and mango, you’ll be rewarded with a bowlful of tropical sunshine.","2 cups Quaker® Quick Cook Steel Cut Oats
2 cups almond or non-dairy milk
1 tablespoon honey
1 1/2 teaspoons ground cardamom
1 teaspoon lime zest
3/4 cup chopped strawberries
1 mango, peeled, pitted and chopped
1/4 cup flaked coconut, toasted","In bowl, stir together oats, almond milk, honey, cardamom and lime zest; cover and refrigerate overnight.  
In the morning, stir oat mixture; spoon into bowls. Top with strawberries and mango. Sprinkle with coconut. 
Tip: Toast coconut in a small saucepan set over medium-high heat for 3 to 5 minutes or until golden.  
","Nutrition Facts (Per 1/4 recipe):
Calories 400
Fat 8g
Cholesterol 0mg
Sodium 110mg
Carbohydrate 70g 
Fibre 9g 
Sugars 19g 
Protein 11g
",10 min,0 min,4,,,0,0,251,2016-01-25 8:48:39,0
4901,Bacon and Egg Morning “Risotto”,https://www.quakeroats.ca/recipes/bacon-and-egg-morning-“risotto”,Brunch,Bacon_20_26_20Eggs_20Risotto-024.jpg,Take the chill off late winter with the whole-grain goodness of oats cooked with bacon and topped with softly scrambled eggs.,"6 cups sodium-reduced chicken or vegetable stock
6 slices bacon
1 small onion, chopped
2 cups (500 mL) Quaker® Quick Cook Steel Cut Oats
6 eggs
2 tablespoons water
1 pinch each salt and freshly ground pepper
1 tablespoon butter
1 tomato, chopped
2 green onions, chopped","In saucepan, bring stock to simmer; keep hot. In separate large saucepan, cook bacon over medium-high heat for 5 to 7 minutes or until crisp; drain on paper towel. Chop bacon; set aside.
Add onion to bacon grease remaining in saucepan; cook for about 5 minutes or until softened. Add oats; cook, stirring to coat, for 2 minutes. Pour in stock; cook, stirring, for 6 to 8 minutes or until oats are tender and creamy and most of the liquid is absorbed. Stir in half of the bacon.
Whisk together eggs, water, salt and pepper. In nonstick skillet, heat butter over medium heat; cook eggs, stirring with a spatula to form large soft curds, for about 3 minutes or until desired consistency. 
Spoon oatmeal into bowls. Top with eggs; sprinkle with tomato, green onions and remaining bacon. 
","Nutrition Facts (Per 1/6 recipe):
Calories 330
Fat 13g
Cholesterol 200mg
Sodium 870mg
Carbohydrate 35g 
Fibre 5g 
Sugars 2g 
Protein 19g
",10 min,20 min,6,,,0,0,250,2016-01-25 8:53:17,0
