ID,Category,Name,Link,Image,Description,Ingredients,Alert,Portion,Nutrition Facts,Order,Featured
4228,Instant Oatmeal,Quaker<sup>®</sup> Brown Sugar Cinnamon Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-brown-sugar-cinnamon-flavour-instant-oatmeal,Quaker_Instant Oatmeal Brown Sugar Cinnamon_ENG.png,<p>Did someone say brown sugar and cinnamon? Yes please! We start with nutritious whole grain Quaker&reg; instant oatmeal then blend in rich brown sugar and cinnamon flavour for a hearty bowl you can savour in only 90 seconds.&nbsp;</p><ul><li>One serving (31 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol. Double yum!</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>23 g of whole grains per serving</li><li>Source of fibre</li><li>No artificial flavours or colours</li></ul>,"Whole grain rolled oats, sugar, salt, cinnamon, natural flavour.","Contains oat ingredients.
May contain wheat.",Per 1 Packet (31 g),"- Calories 110 
- Fat 1.5g | 2%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 140mg | 6%
- Carbohydrate 23g | 8%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 6g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 6 %
",203,0
4231,Quaker<sup>®</sup> Standard Oats,Large Flake Quaker<sup>®</sup> Oats,https://www.quakeroats.ca/products/large-flake-quaker®-oats,Quaker_Large Flake Oats_ENG.png,"<p>Nothing says breakfast time on a cold morning like a piping hot bowl of Quaker&reg; Large Flake Oats with a cup of milk. Try it topped with fruit &amp; nuts, cinnamon &amp; raisins - the choice is up to you.&nbsp;</p><ul><li>One serving 1/3 cup (30 g) of Quaker&reg; oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>30 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li><li>No sodium</li><li>Useful for a variety of recipes</li></ul>",100% rolled oats.,"Contains oat ingredients.
May contain wheat.",Per 1/3 Cup (30 g),"- Calories 110 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 0mg | 
- Carbohydrate 20g | 7%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",224,0
4236,Instant Oatmeal,Quaker<sup>®</sup> Cookies 'n' Creme Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-cookies-n-creme-instant-oatmeal,Quaker_Instant Oatmeal Cookies n Cream_ENG.png,"<p>We've taken the delicious combo of cookies and cream, blended it with nutritious, 100% whole grain Canadian oats and created a morning treat childhood dreams are made of.&nbsp;</p><ul><li>One serving (38 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>26 g of whole grains per serving</li><li>Source of fibre</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, cookie pieces (whole wheat flour, sugar, modified palm oil, cocoa, salt, dextrose, baking soda, soy lecithin), milk solids, salt, cream solids, cocoa, tocopherols, natural flavour.  
","Contains oat, wheat, soy and milk ingredients.",Per 1 Packet (38 g),"- Calories 150 
- Fat 2.5g | 4 %
 -- Saturated Fat 0.5g | 3 %
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 190mg | 8%
- Carbohydrate 28g | 9%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 10g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",205,0
4239,Quaker<sup>®</sup> Standard Oats,Quick Quaker<sup>®</sup> Oats,https://www.quakeroats.ca/products/quick-quaker®-oats,Quaker_Quick Oats_ENG.png,"<p>Looking for a nutritious idea to get you through the morning rush? Ready in just 5 minutes, Quaker&reg; Quick Oats are the perfect way to start the day. Made from 100% whole grain Canadian oats with no added sodium, try them topped with fresh fruit, nuts, cinnamon - just about anything!</p><ul><li>One serving 1/3 cup (30 g) of Quaker&reg; oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>30 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li><li>No sodium</li><li>Useful for a variety of recipes</li></ul>",100% rolled oats.,"Contains oat ingredients.
May contain wheat.",Per 1/3 Cup (30 g),"- Calories 110 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 0mg | 
- Carbohydrate 20g | 7%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",226,0
4243,Instant Oatmeal,Quaker<sup>®</sup> High Protein Maple & Brown Sugar Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-high-protein-maple-brown-sugar-flavour-instant-oatmeal,Quaker_Instant Oatmeal High Protein Maple Brown Sugar_ENG.png,"<p>Sweet. Savoury. Nutritious. If that weren't enough, this bowl of awesome is a source of protein when prepared with 125 mL of skim milk.&nbsp;</p><ul><li>One Serving (38 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.&nbsp;</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>24 g of whole grains per serving</li><li>Very High Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, toasted soy, oat hull fibre, soy protein concentrate, inulin, salt, colour, stevia extract, natural flavours. ","Contains oat and soy ingredients.
May contain wheat.",Per 1 Packet (38 g),"- Calories 130 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6%
- Carbohydrate 26g | 9%
 -- Fibre 6g | 24%
 -- Soluble Fibre 2g | 
 -- Insoluble Fibre 4g | 
 -- Sugars 6g | 
- Protein 6g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 10 %
",209,0
4250,Instant Oatmeal,Quaker<sup>®</sup> Maple & Brown Sugar Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-maple-brown-sugar-flavour-instant-oatmeal,Quaker_Instant Oatmeal Maple Brown Sugar_ENG.png,"<p>Nothing says &ldquo;good morning&rdquo; like the flavour of maple and brown sugar. Made with 100% whole grain Canadian oats and ready in just 90 seconds,&nbsp;</p><ul><li>One serving (43 g) of Quaker&reg; instant oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.&nbsp;</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>29 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron&nbsp;</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, salt, colour, natural flavour.
","Contains oat ingredients.
May contain wheat.",Per 1 Packet (43 g),"- Calories 160 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 190mg | 8%
- Carbohydrate 33g | 11%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 13g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",213,0
4257,Instant Oatmeal,Quaker<sup>®</sup> Regular Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-regular-instant-oatmeal,Quaker_Instant Oatmeal Regular_ENG.png,"<p>Quaker&reg; instant oatmeal is tasty and nutritious, no matter how busy your morning. Ready in only 90 seconds, you get the same wholesome oats you've come to expect from Quaker&reg; in easy-to-use, single-serve packets.</p><ul><li>One serving (28 g) of Quaker&reg; instant oatmeal supplies 35% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>27 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron&nbsp;</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, whole grain oat flour, calcium carbonate, salt. ","Contains oat ingredients.
May contain wheat.",Per 1 Packet (28 g),"- Calories 100 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 100mg | 4%
- Carbohydrate 19g | 6%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 0g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 10 %
- Iron | 8 %
",218,0
4262,Instant Oatmeal,Quaker<sup>®</sup> High Fibre Raisins & Spice Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-high-fibre-raisins-spice-instant-oatmeal,Quaker_Instant Oatmeal HF Raisins Spice_ENG.png,<p>Who says high-fibre has to be blah? That's why we've blended chewy sweet raisins and an enticing blend of spices into our High Fibre instant oatmeal.</p><ul><li>One serving (43 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.&nbsp;</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>23 g of whole grains per serving</li><li>High source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>,"Whole grain rolled oats, sugar, raisins coated with sunflower oil, oat hull fibre, salt, spices, oat flour, natural flavours.","Contains oat and soy ingredients.
May contain wheat.",Per 1 Packet (43 g),"- Calories 150 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 190mg | 8%
- Carbohydrate 33g | 11%
 -- Fibre 4g | 16%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 3g | 
 -- Sugars 14g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",207,0
4264,Instant Oatmeal,Quaker<sup>®</sup> Dino Eggs<sup>®</sup> Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-dino-eggs®-instant-oatmeal,Quaker_Instant Oatmeal Dino Eggs_ENG.png,<p>Looking for a morning adventure? Send your family to the land of dinosaurs. Just add boiled water and watch as colourful dinosaur eggs hatch before your eyes. Dino-awesome!</p><ul><li>One serving (38 g) of Quaker&reg; instant oatmeal supplies 30% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain Canadian oats</li><li>23 g of whole grains per serving</li><li>Source of fibre</li><li>No artificial flavours or colours</li></ul>,"Whole grain rolled oats, sugar, dinosaur egg shaped pieces (sugar, dextrose, hydrogenated palm oil, vegetable oil [palm kernel oil, palm oil], magnesium stearate, modified corn starch, sunflower lecithin, confectioner's glaze, carnauba wax, colour, spirulina extract, natural flavour), salt, natural flavours.","Contains oat ingredients.
May contain wheat",Per 1 Packet (38 g),"- Calories 150 
- Fat 3g | 5%
 -- Saturated Fat 1.5g | 8%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 170mg | 7%
- Carbohydrate 28g | 9%
 -- Fibre 2g | 8%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 1g | 
 -- Sugars 11g | 
- Protein 3g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",206,0
4971,Instant Oatmeal,Quaker<sup>®</sup> High Protein Triple Berry Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-protein-triple-berry-flavour-instant-oatmeal,Quaker_Instant Oatmeal Triple Berry_ENG.png,"<p>Need some protein in the morning? Have we got a breakfast idea for you! Fruity, delicious Quaker&reg; High Protein Triple Berry instant oatmeal delivers a blast of fruit flavour and a source of protein when combined with 125 mL of skim milk. Plus, it's made with 100% whole grain Canadian oats.&nbsp;</p><ul><li>One serving (38 g) of Quaker&reg; instant oatmeal supplies 35% of the daily amount of fibres shown to help reduce cholesterol.&nbsp;</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>25 g of whole grains per serving</li><li>Very High Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, toasted soy, sugar, oat hull fibre, soy protein concentrate, inulin, dehydrated fruit coated with coconut oil (strawberries, blueberries, raspberries), salt, colour, stevia extract, natural flavours.","Contains oat and soy ingredients. 
May contain wheat.",Per 1 Packet (38 g),"- Calories 130 
- Fat 2g | 3%
 -- Saturated Fat 0.3g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 150mg | 6%
- Carbohydrate 26g | 9%
 -- Fibre 6g | 24%
 -- Soluble Fibre 2g | 
 -- Insoluble Fibre 4g | 
 -- Sugars 5g | 
- Protein 6g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 4 %
- Iron | 10 %
",210,0
4976,Instant Oatmeal Cups,Quaker<sup>®</sup> Apples & Cinnamon Instant Oatmeal Cup,https://www.quakeroats.ca/products/quaker®-apples-cinnamon-instant-oatmeal-cup,Quaker_Cup Instant Oatmeal Apple Cinnamon_ENG.png,"<p>Quaker&reg; Apples &amp; Cinnamon instant oatmeal cups offer the whole grain goodness of our regular format instant oatmeal, with a side order of convenience. A hearty part of a complete breakfast, for wherever the morning takes you.</p><ul><li>One serving (43 g) of Quaker&reg; instant oatmeal supplies 35% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, dehydrated apple pieces, salt, cinnamon, calcium stearate, natural flavours.
","Contains oat ingredients.
May contain wheat.",Per 1 Cup (43 g),"- Calories 160 
- Fat 2g | 3%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 190mg | 8%
- Carbohydrate 33g | 11%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 11g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",222,0
4981,Instant Oatmeal Cups,Quaker<sup>®</sup> Maple & Brown Sugar Instant Oatmeal Cup,https://www.quakeroats.ca/products/quaker®-maple-brown-sugar-instant-oatmeal-cup,Quaker_Cup Instant Oatmeal Maple Brown Sugar_ENG.png,"<p>Maple flavour&hellip;check. Brown sugar flavour&hellip;check. Whole grain oats&hellip;check. Convenient, on-the-go-format? Double check! Quaker&reg; Maple &amp; Brown Sugar flavour instant oatmeal cups offer all the nutrition and flavour of our regular format instant oatmeal, in a convenient format you can take anywhere. Yummy on the go.</p><ul><li>One serving (48 g) of Quaker&reg; instant oatmeal supplies 45% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, sugar, salt, colour, natural flavour.","Contains oat ingredients.
May contain wheat.",Per 1 Cup (48 g),"- Calories 180 
- Fat 2.5g | 4%
 -- Saturated Fat 0.4g | 2%
 -- + Trans 0g | 
- Cholesterol  0mg | 
- Sodium 210mg | 9%
- Carbohydrate 37g | 12%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g | 
 -- Insoluble Fibre 2g | 
 -- Sugars 14g | 
- Protein 4g | 
- Vitamin A | 0 %
- Vitamin C | 0 %
- Calcium | 2 %
- Iron | 8 %
",223,0
6856,Instant Oatmeal,Quaker<sup>®</sup> Quick Cook Steel Cut Oats - Brown Sugar Cinnamon,https://www.quakeroats.ca/products/quaker®-quick-cook-steel-cut-oats-brown-sugar-cinnamon,Quaker_Steel Cut Brown Sugar Cinnamon_ENG.png,"<p>Sugar and spice, and&hellip;steel cut oats? Now that sounds nice. No one can say no to this hearty blend of sugar, cinnamon and 100% whole grain steel cut oats. Ready in only 3 minutes, you get a good dose of flavour and a source of fibre in every bowl.</p><ul><li>One serving (48 g) of Quaker&reg; instant oatmeal supplies 45% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>35 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain oats, brown sugar, natural flavours, salt, cinnamon. ","Contains oat ingredients.
May contain wheat.",Per 1 Packet (48g),"- Calories 180 
- Fat 2.5g | 4%
 -- Satured Fat 0.5g | 3%
 -- + Trans 0g |
- Cholesterol  0mg | 
- Sodium 230mg | 10%
 -- Carbohydrate 36 g 12%
 -- Fibre 3g |12%
 -- Soluble Fibre 1g |
 -- Insoluble Fibre 2g | 
 -- Sugars 10g |
- Protein 5g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 10%
",216,0
6826,Instant Oatmeal,Quaker<sup>®</sup> Super Grains Apples & Cinnamon Instant Hot Cereal,https://www.quakeroats.ca/products/quaker®-super-grains-apples-cinnamon-instant-hot-cereal,Quaker_Super Grains Apple Cinnamon_ENG.png,"<p>A blend of oats, barley, rye, quinoa, and flax seed, rounded out with real pieces of apple and a dash of cinnamon. When nutrition is on the menu, Quaker&reg; Super Grains Apples &amp; Cinnamon instant hot cereal with whole grains, has your order. Delicious.</p><ul><li>One serving (57 g) of Quaker&reg; instant oatmeal supplies 45% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>34 g of whole grains per serving</li><li>High Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, multigrain blend (whole grain rolled oats, rolled barley, whole grain rolled rye), brown sugar, sugar, dehydrated apples (apples, cinnamon), quinoa, whole flaxseed, oat hull fibre, salt, cinnamon, natural flavours.","Contains oat, barley and rye ingredients.
May contain wheat.",Per 1 Packet (57g),"- Calories 210 
- Fat 3g | 5%
 -- Satured Fat 0.5g | 3%
 -- + Trans 0g |
 -- Polyunsatured 1.5g |
 -- Omega-6 0.1g |
 -- Omega-3 0.4g | 
 -- Monounsatured 0.9g | 
- Cholesterol  0mg | 
- Sodium 160mg | 7%
- Carbohydrate 43g 14%
 -- Fibre 6g 24%
 -- Solubre Fibre 2g |
 -- Insolubre Fibre 4g | 
 -- Sugars 12g |
- Protein 5g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 15%
",219,0
6836,Instant Oatmeal,Quaker<sup>®</sup> Super Grains Coconut & Honey Instant Hot Cereal,https://www.quakeroats.ca/products/quaker®-super-grains-coconut-honey-instant-hot-cereal,Quaker_Instant Oatmeal Coconut Honey_ENG.png,"<p>A match made in whole grain heaven. Rich honey flavour and fragrant coconut meet to create a harmonious symphony. Crafted with a premium blend of oats, barley, rye, quinoa, and flax seed. Part of a heart healthy breakfast idea &ndash; a source of iron and a high source of fibre.</p><ul><li>One serving (56 g) of Quaker&reg; instant oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>33 g of whole grains per serving</li><li>High source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, multigrain blend (whole grain rolled oats, rolled barley, whole grain rolled rye), sugar, dried unsweetened coconut, whole flaxseed, quinoa, oat hull fibre, salt, honey blend, natural flavour.","Contains oat, barley and rye ingredients.
May contain wheat.",Per 1 Packet (56g),"- Calories 210 
- Fat 5g | 8%
 -- Satured Fat 2g | 10%
 -- + Trans 0g | 
 -- Polyunsatured 1.5g |
 -- Omega-6 0.1g |
 -- Omega-3 0.4g |
 -- Monounsatured 1g |
- Cholesterol  0mg | 
- Sodium 160mg | 7%
- Carbohydrate 40g | 13%
 -- Fibre 6g | 24%
 -- Solubre Fibre 2g |
 -- Insolubre Fibre 4g |
 -- Sugars 11g |
- Protein 5g | 
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 10%
",220,0
6846,Instant Oatmeal,Quaker<sup>®</sup> Quick Cook Steel Cut Oats – Blueberries & Cranberries Flavour,https://www.quakeroats.ca/products/quaker®-quick-cook-steel-cut-oats-–-blueberries-cranberries-flavour,Quaker_Steel Cut Blueberries Cranberries_ENG.png,"<p>Hungry? This is the morning duo you've been waiting for. Real blueberries and cranberries meet the nutty texture of steel cut, whole grain oats for a nutritious start to your day. Ready in only 3 minutes, you get juicy berry flavour and a source of fibre.&nbsp;</p><ul><li>One serving (46 g) of Quaker&reg; instant oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>32 g of whole grains per serving</li><li>Source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain oats, sugar, sweetened blueberries (dehydrated blueberries, sugar, rice flour, sunflower oil), sweetened cranberries (dried cranberries, sugar, rice flour, sunflower oil), salt, natural flavours.","Contains oat ingredients.
May contain wheat.",Per 1 Packet (46g),"- Calories 170 
- Fat 2.5g | 4%
 -- Satured Fat 0.4g | 2%
 -- + Trans 0g |
- Cholesterol  0mg | 
- Sodium 210mg | 9%
- Carbohydrate 34g | 11%
 -- Fibre 3g | 12%
 -- Soluble Fibre 1g |
 -- Insoluble Fibre 2g |
 -- Sugars 12g |
- Protein 4g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 8%
",217,0
8206,Instant Oatmeal,Quaker<sup>®</sup> Super Grains Banana & Roasted Almond Instant Hot Cereal,https://www.quakeroats.ca/products/quaker®-super-grains-banana-roasted-almond-instant-hot-cereal,Quaker_Super Grains Banana Roasted Almond_ENG.png,"<p>Real pieces of banana, real almonds, real whole grain goodness. This hearty sweet blend of oats, barley, rye, quinoa, and flax seed delivers a source of energy that helps fill you up. Ready in just 90 seconds, this hot cereal is sure to please everyone at the table.</p><ul><li>One serving (55 g) of Quaker&reg; instant oatmeal supplies 40% of the daily amount of fibres shown to help reduce cholesterol.</li><li>Part of a heart-healthy diet. A healthy diet low in saturated and trans fat may reduce the risk of heart disease. Quaker&reg; instant oatmeal is low in saturated and trans fats.</li><li>Made with 100% whole grain oats</li><li>33 g of whole grains per serving</li><li>High source of fibre</li><li>Source of iron</li><li>No artificial flavours or colours</li></ul>","Whole grain rolled oats, multigrain blend (whole grain rolled oats, rolled barley, whole grain rolled rye), sugar, dehydrated bananas, quinoa, roasted almonds (almonds, vegetable oil), whole flaxseed, brown sugar, oat hull fibre, natural flavour, salt.","Contains oat, barley, rye, and almond ingredients.
May contain wheat.
",Per 1 packet (55 g),"- Calories 210 
- Total Fat 4.5g | 7%
 -- Saturated Fat 0.5g | 3%
 -- + Trans Fat 0g |
 -- Polyunsaturated 1.5g | 
- Omega-6 0.1g |
 -- Omega-3 0.5g |
 -- Monounsaturated 1.5g |
- Cholesterol  0mg | 
- Sodium 110mg | 5%
- Carbohydrate 40g | 13%
 -- Fibre 6g | 24%
 -- Soluble Fibre 2g |
 -- Insoluble Fibre 4g | 
 -- Sugars 11g | 
- Protein 6g |
- Vitamin A | 0%
- Vitamin C | 0%
- Calcium | 2%
- Iron | 10%
",221,0
8991,Instant Oatmeal,Quaker<sup>®</sup> Cocoa & Sea Salt Flavour Instant Oatmeal,https://www.quakeroats.ca/products/quaker®-cocoa-sea-salt-flavour-instant-oatmeal,Quaker_Instant Oatmeal Cocoa Sea Salt_ENG.png,"<p>Quaker&reg; Instant Oatmeal is now offered with delicious flavours like Cocoa &amp; Sea Salt. These are the same wholesome oats you've come to expect from Quaker&reg; in easy to carry single-serving packets, ready in 90 seconds! Made with 100% whole grain Canadian oats, and providing a source of fibre, this is a&nbsp; part of a quick nutritious breakfast you can feel good about! One packet (42 g) of Quaker&reg; Instant Oatmeal supplies 40% of the daily amount of the fibres shown to help reduce cholesterol.&nbsp;</p>","Whole Grain Rolled Oats, Sugar, Cocoa, Sea Salt, Natural Flavour.","Contains Oat Ingredients.
May Contain Wheat.",Per 42g,"- Calories 160 
- Total Fat 2.5g | 4%
 -- Saturated Fat 0.5g | 3%
 -- Trans 0g |
- Cholesterol  0mg | 
- Sodium 210mg | 9%
- Carbohydrate 31g | 10%
 -- Fibres 4g | 16%
 -- Soluble Fibres 1g | 
 -- Insoluble Fibres 2g |
 -- Sugars 8g |
- Protein 5g |
- Vitamine A | 0%
- Vitamine C | 0%
- Calcium | 2%
- Iron | 15%
",204,0
