ID,Title,Link,Image,Description,Ingredients,Directions,Prep Time,Cook Time,Video,Related Recipes,Average Ratings,Num Ratings,Date
5204,Casserole d’haricots et de chou frisé au fromage,https://www.tostitos.ca/fr/recipes/casserole-d’haricots-et-de-chou-frisé-au-fromage,recipe_french_hd_cheesy-bean-and-kale-bake.jpg,,"1 c. à soupe d’huile d’olive
3 gousses d’ail émincées
1/2 c. à thé de flocons de piment de Cayenne
1 tasse de chou frisé déchiqueté, les tiges dures enlevées
1/4 de tasse d’eau
2 boîtes de 15 oz d’haricots cannellinis sans sel ajouté, égouttés et rincés*
3/4 de tasse de fromage ricotta partiellement écrémé
1/3 de tasse de parmesan râpé
1 tasse (28 chips) de Chips tortilla Tostitos® Style restaurant émiettées","Préchauffer le four à 350 ᵒF (175 ᵒC).
Dans un grand poêlon (de 11 ou 12 po) allant au four, chauffer l’huile à feu mi vif.
Ajouter l’ail et les flocons de piment de Cayenne.
Sauter 1 minute.
Incorporer le chou frisé et l’eau.
Sauter de 3 à 4 minutes ou jusqu’à ce que le chou commence à tomber.
Éteindre le feu.
Incorporer les haricots, la ricotta, la moitié (1/6 de tasse) du parmesan et la moitié ( 1/2 tasse) des chips tortilla Tostitos® Style restaurant émiettées.
Cuire au four 15 minutes.
Dans un petit bol, mélanger le reste du parmesan et des chips tortilla Tostitos® Style restaurant émiettées.
Étendre sur le mélange sorti du four et cuire encore 10 minutes.
Servir chaud.
*Si vous ne trouvez pas des haricots en boîte non salés, utilisez des haricots en boîte ordinaires.
Égouttez&#8209;les et rincez&#8209;les à grande eau.
Valeur nutritive (par portion)
Calories : 318, lipides : 11 g, gras saturés : 4 g; sodium : 337 mg; glucides : 40 g; fibres : 7 g; protéines : 16 g; fer : 18&nbsp;% de la valeur quotidienne
Recette créée par :
Deanna Segrave&#8209;Daly, RD, Teaspoon Communications &#8209; http://teaspooncomm.
com
Décharge de responsabilité : Cette recette est destinée à ne pas contenir de gluten.
Frito Lay décline toute responsabilité concernant les conséquences que pourrait entraîner la consommation des mets dont la recette est fournie sur ce site Web, car les ingrédients utilisés ne peuvent être vérifiés tout comme le milieu où les recettes sont réalisées.
Veuillez cliquer ici pour obtenir la liste complète des produits certifiés sans gluten de Frito Lay.",30 minutes,,,"brie-au-sirop-derable-cuit-au-four,nachos-aux-haricots-noirs,nachos-vegetariens-savoureux",5,1,2016-02-11 13:31:52
5203,Chili au fromage au four,https://www.tostitos.ca/fr/recipes/chili-au-fromage-au-four,recipe_french_hd_chili-cheese-bake.jpg,,"2 paquets de 8 oz de fromage à la crème
2 petites boîtes de chili sans haricots
1 lb (450 g) de bœuf haché maigre
1 sac de fromage cheddar et/ou Monterey Jack râpé
1 sac de chips tortilla Tostitos® Style restaurant grossièrement écrasées
1 pot de salsa Tostitos® (facultatif)","Préchauffer le four à 350 °F (175 °C).
Dans un plat de 9 po x 13 po allant au four et légèrement graissé, étendre uniformément le fromage à la crème.
Étendre le chili, le bœuf haché cuit, la moitié du fromage râpé, les chips tortilla Tostitos!® Style restaurant et le reste du fromage râpé en respectant l’ordre dans lequel ils sont énumérés.
Mettre au four à découvert de 15 à 20 minutes ou jusqu’à ce que le fromage soit fondu.
Servir immédiatement avec de la salsa Tostitos!® à côté (facultatif).",20 minutes,,,"brie-au-sirop-dérable-cuit-au-four,fricassée-de-brocolis-aux-œufs,casserole-d’haricots-et-de-chou-frisé-au-fromage",4,1,2016-02-11 13:31:52
5201,Bouchées à la salade aux œufs,https://www.tostitos.ca/fr/recipes/bouchées-à-la-salade-aux-œufs,recipe_french_hd_egg-salad-bites.jpg,," 1/2 tasse de sauce à salade ou de mayonnaise battue
 1/2 tasse de persil frais haché finement
2 oignons verts hachés finement
1 branche de céleri hachée finement
 1/4 c. à thé de sel et de poivre noir fraîchement moulu, respectivement
12 œufs durs écalés et hachés
40 ( 1/2 sac) chips tortilla Tostitos® Multigrain Scoops!®
Paprika ou paprika fumé","Mélanger la sauce à salade ou la mayonnaise, le persil, l’oignon vert, le céleri, le sel et le poivre.
Incorporer le mélange aux œufs en remuant.
Réfrigérer pendant 2 heures.
Répartir également dans les chips tortilla Tostitos® Multigrain Scoops!®.
Parsemer de paprika.
Donne 40 bouchées.
Note : Vous pouvez faire la salade aux œufs 3 jours à l’avance.",25 minutes,,,"bouchees-domelette-de-louest,bouchees-au-saumon-et-au-fromage,sandwich-a-loeuf-frit-et-a-la-salsa-tostitos",4,3,2016-02-11 13:31:52
5205,"Trempette au féta, aux dattes et au miel",https://www.tostitos.ca/fr/recipes/trempette-au-féta-aux-dattes-et-au-miel,recipe_french_hd_feta-date-and-honey-dip.jpg,,"1 paquet de fromage à la crème nature ramolli
2 tasses de crème sure
4 c. à thé de miel (quantités fractionnées)
1 tasse de féta émietté (quantités fractionnées)
1/2 tasse de dattes Medjool dénoyautées hachées
1/4 tasse de persil frais haché finement
1/4 c. à thé de poivre noir fraîchement moulu
1/4 tasse d’amandes rôties effilées
1 sac de chips tortilla Tostitos® Multigrain Rondes",,25 minutes,,,"bouchees-de-brie-sauce-canneberges,trempette-fromage-bleu-et-ciboulette,bouchees-de-brie-aux-pacanes",5,1,2016-02-11 13:31:52
5209,Salade aux tomates cerises fraîches et à l’avocat en coupes,https://www.tostitos.ca/fr/recipes/salade-aux-tomates-cerises-fraîches-et-à-l’avocat-en-coupes,recipe_french_hd_fresh-cherry-tomato-and-avocado-salad-cups.jpg,,"2 tasses de tomates cerises coupées en quartiers
1 avocat pelé et haché
1 oignon vert haché finement
2 c. à soupe d’huile d’olive extra vierge
1 c. à soupe de persil frais haché finement
1 c. à soupe de basilic frais haché finement
1 c. à thé d’origan séché
1 c. à thé de sel
 1/4 c. à thé de poivre noir fraîchement moulu
40 de chips tortilla Tostitos®  Scoops!®","Mélanger les tomates, l’avocat, l’oignon vert, l’huile d’olive, le persil, le basilic, l’origan, le jus de citron, le sel et le poivre.
Couvrir et réfrigérer pendant 1 heure.
À l’aide d’une cuillère, garnir les chips tortilla Tostitos®  Scoops!®  du mélange.
Servir immédiatement.
Donne 40 bouchées.",15 minutes,,https://www.youtube.com/watch?v=fr0euHIrjuM,"scoopssuprsup-multigrain-a-lavocat-et-aux-tomates-cerise,bouchees-de-brie-aux-pacanes,bouchees-de-brie-trois-facons",4,2,2016-02-11 13:31:52
5210,Scoops!® aux légumes sautés,https://www.tostitos.ca/fr/recipes/scoops®-aux-légumes-sautés,recipe_french_sauteed-veggie-scoopssuprsup.png,,"2 c. à soupe d’huile d’olive extra-vierge
1 petite courgette coupée en dés
1 petite courge jaune coupée en dés
1 oignon rouge coupé en petits dés
1 poivron rouge coupé en dés
1 pincée de sel et de poivre
 1/2 lb de fromage Pepper Jack râpé
 1/2 tasse de Salsa Tostitos®
1 sac de chips tortilla Tostitos® Scoops!®","Dans une grande poêle, chauffer l'huile à feu moyen vif; ajouter les légumes coupés.
Saupoudrer de sel et de poivre et faire sauter pendant environ 7 minutes ou jusqu'à ce que les légumes soient tendres et dorés.
Retirer du feu; transférer dans un bol et mélanger avec le fromage et la salsa.
Déposer une cuillerée à soupe (15 ml) du mélange dans chaque chips tortilla Tostitos® Scoops!®.
Cuire au four préchauffé à 300 °F (150 °C) pendant environ 10 minutes ou jusqu'à ce que le fromage soit fondu.
Servir immédiatement.",30 minutes,,https://www.youtube.com/watch?v=9FgVLzbEErA,"trempette-savoureuse-aux-haricots,nachos-vegetariens-savoureux,trempette-pur-delice-vege",3,3,2016-02-11 13:31:52
5211,Mini-pizzas Tostitos® Rondes,https://www.tostitos.ca/fr/recipes/mini-pizzas-tostitos®-rondes,recipe_french_hd_pizza-rounds.jpg,,"1/4 tasse de sauce à pizza
1/4 tasse de poivron vert haché finement
1/4 tasse de champignons hachés finement
1/4 tasse de pepperoni haché finement
1/2 tasse de fromage mozzarella râpé
40 de Chips tortilla Tostitos® Petites bouchées rondes","Répartir uniformément les chips tortilla Tostitos!® Rondes sur une plaque à pâtisserie.
Déposer une bonne cuillerée de sauce sur chaque chips.
Répartir également le poivron vert, les champignons et le pepperoni sur les chips.
Recouvrir de fromage.
Faire griller 3 minutes ou jusqu’à ce que le fromage soit fondu.
Déposer avec soin dans un plat de service.
Servir immédiatement.
Donne 40 bouchées.",15 minutes,,,"fromage-epice-au-boeuf-hache,sloppy-joes-a-la-salsa,mini-tostadas-au-poulet-effiloche",3,2,2016-02-11 13:31:52
5212,Tartelettes sucrées à la ricotta aux baies fraîches,https://www.tostitos.ca/fr/recipes/tartelettes-sucrées-à-la-ricotta-aux-baies-fraîches,recipe_french_hd_sweet-ricotta-tarts-with-fresh-berries.jpg,,"1 tasse de baies fraîches comme des framboises, des bleuets, des mûres ou des fraises tranchées
2 c. à soupe de cassonade (quantités fractionnées)
 1/2 tasse de fromage ricotta à température ambiante
 1/2 tasse de fromage mascarpone à température ambiante
1 c. à thé d’essence de vanille
 1/2 c. à thé de cannelle moulue
2 c. à soupe de mie
40 de chips tortilla Tostitos® Scoops!®",,15 minutes,,,"salsa-froide-au-melon,bouchees-au-yogourt-glace,nachosdessert",0,0,2016-02-11 13:31:52
5213,Taboulé en coupes Scoops!®,https://www.tostitos.ca/fr/recipes/taboulé-en-coupes-scoops®,recipe_french_hd_tabbouleh-scoops.jpg,,"1/4 tasse de couscous instantané
1/2 tomate épépinée et hachée
1/2 tasse de persil haché finement
2 c. à soupe de menthe hachée finement
1/4 c. à thé de sel et de poivre, respectivement
3 c. à soupe de vinaigrette aux fines herbes
40 de chips tortilla Tostitos®  Multigrain Scoops!®","Préparer le couscous selon les instructions sur l’emballage.
Y incorporer la tomate, le persil, la menthe, le sel et le poivre en remuant.
Ajouter la vinaigrette en brassant.
Répartir également le couscous dans les chips tortilla Tostitos®  Multigrain Scoops!®.
Servir immédiatement.
Donne 40 bouchées.",15 minutes,,,"nachos-vegetariens-savoureux,scoopssuprsup-multigrain-a-lavocat-et-aux-tomates-cerise,trempette-pur-delice-vege",0,0,2016-02-11 13:31:52
5214,Tiramisu en coupes Scoops!®,https://www.tostitos.ca/fr/recipes/tiramisu-en-coupes-scoops®,recipe_french_hd_tiramisu-scoops.jpg,,"1/2 tasse de crème à fouetter à 35 %
1/4 tasse de sucre à glacer
1 c. à soupe de café expresso instantané
1 c. à thé d’essence de vanille
1/2 tasse de fromage mascarpone
1 c. à thé de cacao en poudre
2 doigts de dame croustillants émiettés
40 de chips tortilla Tostitos® Multigrain Scoops!®","Verser la crème, le sucre, l’expresso et la vanille dans un grand bol.
Au moyen d’un batteur, battre ces ingrédients à vitesse élevée pendant 3 minutes ou jusqu’à l’obtention d’un mélange ferme.
Ajouter la moitié du mélange au mascarpone en brassant.
Incorporer doucement le mascarpone au reste du mélange de crème fouettée.
À l’aide d’une cuillère, remplir les chips tortilla Tostitos®  Multigrain Scoops!®  du mélange et les déposer dans un plat de service.
Saupoudrer de cacao en poudre.
Garnir de miettes de doigts de dame.
Donne 40 bouchées.
Conseil : Pour obtenir un meilleur résultat, faites votre propre crème fouettée en battant de la crème que l’on trouve dans la section des produits laitiers.",15 minutes,,,"nachosdessert,tartelettes-sucrees-a-la-ricotta-aux-baies-fraiches,tuiles-de-caramel-sale-et-de-chocolat",0,0,2016-02-11 13:31:52
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5215,Tuiles de caramel salé et de chocolat,https://www.tostitos.ca/fr/recipes/tuiles-de-caramel-salé-et-de-chocolat,recipe_french_hd_salted-caramel-and-chocolate-bark.jpg,,"1/2 tasse de beurre
1/2 tasse de cassonade
1/8 de c. à thé de sel
1/4 de c. à thé d’essence de vanille
1/4 de tasse de chocolat noir à 70 %
2 c. à table de chocolat blanc
20 chips tortilla Tostitos®  Cantina® Extra mince","Dans un petit poêlon, faire fondre le beurre et le sucre à feu moyen.
Laisser refroidir 15 minutes.
Dans un petit poêlon, ou au micro&#8209;ondes, faire fondre le chocolat noir jusqu’à l’obtention d’une texture crémeuse.
Dans un petit poêlon, ou au micro&#8209;ondes, faire fondre le chocolat blanc jusqu’à l’obtention d’une texture crémeuse.
Verser uniformément un filet de caramel, de chocolat noir et de chocolat blanc sur les chips.
Saupoudrer de sel et laisser refroidir 10 minutes.",25 minutes,,,"bouchees-gourmandes,nachosdessert,tiramisu-en-coupes-scoopssuprsup",0,0,2016-02-11 13:31:52
5208,Bouchées de brie trois façons,https://www.tostitos.ca/fr/recipes/bouchées-de-brie-trois-façons,recipe_french_hd_brie-bites-three-ways.jpg,,"1 sac Brie coupé en dés
1 pot Confiture d’abricot
1 poignée Noix hachées
1 pot Gelée de canneberges
1 Melon miel, ou cantaloup, mûr
5 coupes Prosciutto (coupé en deux et roulé)
1 sac Chips tortilla Tostitos®  Scoops!®","Bouchées de brie à l’abricot et aux noix


Répartir également le brie dans les chips tortilla Tostitos® Scoops!®.

Recouvrir partiellement le brie d’une bonne cuillerée de confiture d’abricot.

Parsemer légèrement de noix hachées.


Bouchées de brie à la gelée de canneberges


Répartir également le brie dans les chips tortilla Tostitos® Scoops!®.

Recouvrir partiellement le brie d’une bonne cuillerée de gelée de canneberges.


Bouchées de brie au prosciutto et melon miel


Répartir également le brie dans les chips tortilla Tostitos® Scoops!®.

Couper le prosciutto en deux, le rouler et le déposer sur le brie.

Couvrir d’une bonne cuillerée de melon miel coupé en petits dés.
",10 minutes,,,"scoopsr-cesar,tostitosr-scoopsr-au-fromage-bleu,bouchees-au-saumon-et-au-fromage",2,3,2016-02-11 13:31:52
5207,Salsa estivale à la mangue et flocons de saumon,https://www.tostitos.ca/fr/recipes/salsa-estivale-à-la-mangue-et-flocons-de-saumon,recipe_french_hd_summer-mango-salsa-with-flaked-salmon.jpg,,"1 mangue mûre, pelée et coupée en dés
1/3 de tasse de coriandre
1 1/8 de tasse de saumon de la Colombie-Britannique, en flocons
1/4 de tasse d’oignon blanc
1/4 de lime
1 filet d’huile d’olive
1 pincée de sel et de poivre
1 sac de Chips tortilla Tostitos® Multigrain rondes
1/3 de tasse de Salsa De poivrons rouges rôti Tostitos®","Saumon


Préchauffer le four à 375 °F.

Dans un plat allant au four, déposer le saumon, côté peau sur le dessus.
Verser un filet d’huile d’olive sur le saumon.
Tourner le saumon, le saupoudrer de sel et de poivre et y presser un filet de jus de lime.

Cuire 12 minutes.
Laisser refroidir et défaire en flocons à l’aide de deux fourchettes.


Salsa à la mangue


Dans un grand bol, déposer la mangue, la coriandre, l’oignon, la salsa Tostitos®  Poivrons rouges rôtis et les flocons de saumon.
Remuer tout en ajoutant le jus de lime.

Servir sur des chips tortilla Tostitos® Multigrain Rondes.
",20 minutes,,,"bouchees-au-saumon-et-au-fromage,bouchees-de-tacos-au-poisson,nachos-hawaïens-cuits-au-four",4,1,2016-02-11 13:31:52
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5219,Explosion choco-bacon,https://www.tostitos.ca/fr/recipes/explosion-choco-bacon,recipe_french_hd_chocolate-and-bacon-explosion.jpg,,"1 tasse de pépites de chocolat noir
1 tasse de pépites de chocolat blanc
1 sac de chips tortilla Tostitos Cantina® Coupe épaisse
6 tranches de bacon cuit, émiettées","Déposer les pépites de chocolat noir et blanc dans deux bols allant au micro&#8209;ondes.
Chauffer chaque bol séparément pendant environ 1  1/2 minute ou jusqu'à ce que le chocolat soit fondu, en remuant toutes les 30 secondes.
Sur des plaques à pâtisserie couvertes de papier ciré ou parchemin, disposer les chips tortilla Tostitos Cantina® Coupe épaisse en une couche.
Napper de chocolat noir et blanc, puis saupoudrer de bacon.
Réfrigérer pendant 30 minutes ou jusqu'à ce que le chocolat soit figé.",30 minutes,,https://www.youtube.com/watch?v=lYstbnjTOW8,"bouchees-gourmandes,trempette-salsa-et-bacon,nachosdessert",0,0,2016-02-11 13:31:52
5220,Bouchées de fromage grillé fantaisie,https://www.tostitos.ca/fr/recipes/bouchées-de-fromage-grillé-fantaisie,recipe_french_hd_fancy-grilled-cheese-bites.jpg,,"10 tranches de cheddar
3 grandes tranches de jambon tranché finement
2 pommes vertes coupées en fines tranches
1 sac de Chips tortilla Tostitos® Petites bouchées rondes","À l’aide d’un emporte&#8209;pièce rond de 1  1/2 pouce (4 cm), découper 40 rondelles de cheddar, 20 rondelles de jambon et 20 rondelles de pommes.
Placer la moitié du sac de chips (environ 20) sur une plaque à pâtisserie recouverte de papier parchemin.
Garnir chaque chips d’une rondelle de fromage, d’une rondelle de pomme, d’une rondelle de jambon et du fromage restant.
Cuire au four à 375 °F (190 °C) pendant environ 3 minutes ou jusqu'à ce que le fromage soit fondu.
Retirer du four et assembler deux bouchées l’une par&#8209;dessus l’autre pour en faire des sandwichs.
Servir chaud.",25 minutes,,https://www.youtube.com/watch?v=N1_THxlLWxw,"bouchees-a-la-mozzarella-de-buffle,roules-de-jambon-avec-salsa-cuits-au-four,droles-de-bestioles",0,0,2016-02-11 13:31:52
5221,Thon crousti-fondant,https://www.tostitos.ca/fr/recipes/thon-crousti-fondant,recipe_french_hd_tuna-melts.jpg,,"2 boîtes de thon émietté
4 oignons verts tranchés
1 branche de céleri coupée en dés
 1/4 de tasse de mayonnaise légère
1 c. à soupe de moutarde de Dijon
1 c. à thé de poivre fraîchement moulu
1 sac de chips tortilla Tostitos® Style restaurant
2 tasses de cheddar
1 tasse de salsa Tostitos® douce ou moyenne","Dans un grand bol, mélanger le thon, la moitié des oignons verts, le céleri, la mayonnaise, la moutarde et le poivre de façon homogène.
Disposer les chips tortilla Tostitos® Style restaurant sur une plaque à pâtisserie recouverte de papier parchemin.
Ajouter 1 cuillerée à thé (5 ml) de mélange de thon sur chaque tortilla et parsemer de fromage.
Cuire au four préchauffé à 375 °F (190 °C) pendant environ 12 minutes ou jusqu'à ce le tout soit chaud et que le fromage soit fondu.
Garnir du reste des oignons verts.
Servir avec la salsa.",20 minutes,,https://www.youtube.com/watch?v=9p2pqA4hzdk,"salade-de-fruits-onctueuse-a-la-cannelle,bouchees-de-tacos-au-poisson,minipizzas-tostitosr-rondes",0,0,2016-02-11 13:31:52
5218,Salsa Garnie,https://www.tostitos.ca/fr/recipes/salsa-garnie,recipe_french_jacked-up-salsa.jpg,,"1 avocat mûr
1 épi de maïs
1 poignée d’oignons verts
1 pot de Salsa Tostitos® - Moyenne","Couper l’avocat en dés.
Passer un couteau le long de l’épi de maïs jusqu’à ce que tous les grains en soient retirés.
Hacher les oignons verts.
Verser la salsa dans un bol de service.
Ajouter tous les ingrédients à la salsa, mélanger et servir.",10 minutes,,https://www.youtube.com/watch?v=_nUyWuYxZAo,"salsa-piquante,salsa-froide-au-melon,salade-aux-tomates-cerises-fraiches-et-a-lavocat-en-coupes",0,0,2016-02-11 13:31:52
5217,Nachos au poulet Buffalo,https://www.tostitos.ca/fr/recipes/nachos-au-poulet-buffalo,recipe_french_hd_buffalo-chicken-nachos.jpg,,"1/2 sac de Chips tortilla Tostitos® Scoops!®
2 tasses de poulet cuit effiloché
1/4 tasse de sauce piquante style Buffalo
1/2 tasse de salsa douce Tostitos®
1/4 tasse de fromage bleu émietté
1/4 tasse de céleri haché finement
3 oignons verts tranchés","Placer les chips sur une plaque à pâtisserie.
Mélanger le poulet effiloché et la sauce piquante et répartir également sur les chips.
Couvrir de salsa et de fromage bleu.
Griller 1 minute ou jusqu’à ce que le fromage soit fondu.
Garnir de céleri et d’oignons verts avant de servir.",10 minutes,,,"nachos-au-fromage-et-au-chili,trempette-fromage-bleu-et-ciboulette,nachos-hawaiens-cuits-au-four",4,1,2016-02-11 13:31:52
5222,Nachos style sushis californiens,https://www.tostitos.ca/fr/recipes/nachos-style-sushis-californiens,recipe_french_hd_california-sushi-nachos.jpg,,"1 sac de chips tortilla Tostitos® Petites bouchées rondes
1 1/2 tasse de cheddar doux râpé
1 lb de surimi (imitation de chair de crabe) haché
1 poivron rouge haché
1 avocat pelé, dénoyauté et haché
1/2 concombre anglais, épépiné et haché
3 feuilles de nori grillées, coupées en languettes minces
1 c. à soupe d’huile de sésame grillé
2/3 tasse de mayonnaise
2 c. à thé de pâte de wasabi
2 c. à thé de gingembre mariné haché","Placez les chips tortilla Tostitos® Petites bouchées rondes sur une grande plaque à pâtisseries avec rebords.
Parsemer de manière égale le fromage et le surimi.
Cuire au four préchauffé à 400 °F (200 °C) pendant environ 10 minutes ou jusqu’à ce que le fromage soit fondu.
Mayonnaise au wasabi : Dans un petit bol, mélangez la mayonnaise, la pâte de wasabi et le gingembre mariné.
Réserver.
Avant de servir, parsemer le poivron rouge, l’avocat et le concombre sur les nachos.
Napper de mayonnaise au wasabi et garnir de languettes de nori et d’huile de sésame.",20 minutes,,,"nachos-hawaiens-cuits-au-four,bouchees-au-saumon-et-au-fromage,salade-aux-tomates-cerises-fraiches-et-a-lavocat-en-coupes",0,0,2016-02-11 13:31:52
5224,Nachos des Fêtes aux patates douces,https://www.tostitos.ca/fr/recipes/nachos-des-fêtes-aux-patates-douces,recipe_french_hd_holiday-sweet-potato-nachos.jpg,,"1 sac de chips tortilla Tostitos Cantina® Extra mince
2 lb de patates douces pelées et coupées en cubes
1 c. à table de beurre ramolli
1/2 c. thé de sel
3/4 tasse de pacanes hachées
3 tasses de guimauves miniatures","Dans une casserole d’eau bouillante, cuire les patates douces à couvert, pendant environ 15 minutes ou jusqu’à ce qu’elles soient tendres.
Égoutter et transférer dans un grand bol.
Piler avec le beurre et le sel jusqu’à texture onctueuse.
Incorporer 1/4 tasse (50 mL) de pacanes hachées.
Étendre le tiers du sac de chips tortilla Tostitos Cantina® Extra mince sur une grande plaque à pâtisseries (avec rebords) légèrement graissée.
Recouvrir du tiers du mélange de patates douces, du tiers des guimauves et du tiers des pacanes; répéter ces étapes pour les deux autres étages.
Cuire au four préchauffé à 375 °F (190 °C) pendant environ 10 minutes ou jusqu’à ce que tout soit doré.
Laisser reposer 5 minutes avant de servir.",35 minutes,,,"bouchees-de-brie-sauce-canneberges,scoops-a-la-citrouille,nachos-a-la-courge-et-a-lerable",0,0,2016-02-11 13:31:52
5225,Nachos à l’italienne,https://www.tostitos.ca/fr/recipes/nachos-à-l’italienne,recipe_french_hd_italian-nachos.jpg,,"1 sac de chips tortilla Tostitos Cantina® Extra mince
1 lb de saucisses italiennes
1/2 tasse d’olives noires tranchées
2 tomates fraîches, épépinées et hachées
2 1/2 tasses de mélange de fromages italiens
1/2 tasse de pesto au basilic
1 tasse de sauce marinara ou sauce pour pâtes","Retirer la chair des saucisses des boyaux.
Dans une grande poêle, cuire la saucisse à feu mi&#8209;vif, en divisant la chaire à l’aide d’une cuillère, pendant environ 7 minutes ou jusqu’à ce qu’elle commence à brunir.
Retirer du feu; égoutter pour retirer l’excès de gras et réserver.
Étaler la moitié du sac de chips tortilla Tostitos Cantina® Extra mince sur une plaque à pâtisseries (avec rebords) légèrement graissée.
Parsemer la moitié de la saucisse, les olives, les tomates et le fromage sur les chips.
Répéter ces étapes, en terminant par le fromage.
Cuire au four préchauffé à 375 °F (190 °C) pendant 12 à 15 minutes ou jusqu’à ce que le fromage soit fondu.
À l’aide d’une cuillère, garnir de pesto; laisser reposer pendant 5 minutes.
Servir avec la sauce marinara.",35 minutes,,,"salsa-piquante,trempette-au-poulet-a-litalienne,lasagnenachos",0,0,2016-02-11 13:31:52
5226,Nachos style poutine,https://www.tostitos.ca/fr/recipes/nachos-style-poutine,recipe_french_hd_poutine-nachos.jpg,,"1 sac de chips tortilla Tostitos® Petites bouchées rondes
1/4 tasse de beurre
1/4 tasse de farine tout-usage
2 tasses de bouillon de bœuf
2 c. à thé de sauce soja
Une pincée de poivre fraîchement moulu
2 tasses de fromage en grains, à la température ambiante, en petits morceaux
1/2 tasse d’oignons verts hachés","Dans une casserole, faire fondre le beurre à feu mi&#8209;vif.
Ajouter la farine en fouettant et cuire en remuant constamment, pendant environ 5 minutes ou jusqu’à ce que le mélange soit légèrement doré.
Verser doucement le bouillon de bœuf et la sauce soja en les incorporant graduellement à l’aide d’un fouet.
Porter à ébullition.
Cuire, en remuant pendant environ 2 minutes ou jusqu’à ce que la sauce épaississe.
Poivrer au goût.
Disposer les chips tortilla Tostitos® Petites bouchées rondes dans un plat à cuisson de 13 x 9 po (3,5 L); garnir de grains de fromage et napper de sauce.
Cuire pendant 5 à 6 minutes au four préchauffé à 400 °F (200 °C) ou jusqu’à ce que le fromage soit ramolli.
Garnir d’oignons verts et servir immédiatement.",20 minutes,,,"nachos-au-fromage-et-au-chili,nachos-au-poulet-buffalo",5,1,2016-02-11 13:31:52
5228,Scoops!® à la citrouille,https://www.tostitos.ca/fr/recipes/scoops®-à-la-citrouille,recipe_french_hd_pumpkin-tortilla-scoops.jpg,,"1 sac de chips tortilla Tostitos® Scoops!®
1 tasse de purée de citrouille
1 boîte de haricots blancs, égouttés et rincés
3 c. à soupe d’huile d’olive extra-vierge
1 c. à soupe de jus de citron
1 gousse d’ail émincée
1 c. à thé de thym frais haché
1/2 c. à thé de romarin frais haché
1/4 c. thé sel
1/4 c. à thé de poivre fraîchement moulu
1/4 tasse de graines de citrouille salées et grillées","Au robot culinaire, réduire la purée de citrouille, les haricots blancs, l’huile d’olive, le jus de citron, l’ail, le thym, le romarin, le sel et le poivre jusqu’à consistance lisse.
À l’aide d’une cuillère, placer 2 c.
à thé du mélange dans chaque chips tortilla Tostitos® Scoops!® et parsemer de graines de citrouille.",10 minutes,,,"bouchees-de-brie-sauce-canneberges,nachos-des-fetes-aux-patates-douces,nachos-a-la-courge-et-a-lerable",0,0,2016-02-11 13:31:52
5229,Nachos à la courge et à l’érable,https://www.tostitos.ca/fr/recipes/nachos-à-la-courge-et-à-l’érable,recipe_french_hd_squash-and-maple-nachos.jpg,,"1 sac de chips tortilla Tostitos Cantina® Extra mince
3 tasses de courge musquée, pelée et coupée en dés (environ une courge de format moyen)
2 c. à thé d’huile d’olive
Une pincée de sel et de poivre
1/2 tasse de morceaux de noix de Grenoble
1/4 tasse de sirop d’érable
1 c. à thé de cannelle
1/2 c. à thé d’assaisonnement au chili
1 1/2 tasse de cheddar blanc râpé
1/2 tasse de fromage feta émietté
1/2 tasse de canneberges séchées
1/4 tasse d’oignons verts hachés
1/4 tasse de coriandre fraîche hachée","Dans un bol, mélanger la courge, l’huile d’olive, le sel et le poivre.
Placer le mélange sur une plaque à cuisson recouverte de papier parchemin et griller au four préchauffé à 400 °F, en remuant de temps en temps, pendant 15 à 20 minutes ou jusqu’à ce que la courge soit tendre et dorée.
Remettre dans le bol; incorporer les noix, le sirop d’érable, la cannelle et l’assaisonnement au chili.
Placer la moitié des chips tortilla Tostitos Cantina® Extra mince sur une grande plaque à cuisson avec rebords.
Parsemer les chips de la moitié du mélange à la courge et la moitié du fromage cheddar.
Superposer de chips tortilla et parsemer du reste du mélange de courge.
Répartir uniformément le fromage feta, les canneberges et le reste de cheddar sur le dessus.
Cuire au four préchauffé à 375 °F pendant 12 à 15 minutes ou jusqu’à ce que le fromage soit fondu; laisser reposer pendant 5 minutes.
Garnir d’oignons verts et de coriandre.",40 minutes,,,"bouchees-de-brie-sauce-canneberges,nachos-des-fetes-aux-patates-douces,scoops-a-la-citrouille",0,0,2016-02-11 13:31:52
