nid,title,langcode,sponsor,url,Category,SubCategory,Keywords
1963,Pumpkin-Cranberry Oat Bars,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/pumpkin-cranberry-oat-bars,Meal Time Recipes | Snack Recipes | Meal Time Recipes | Holiday & Special Occasion Recipes,Breakfast & Brunch Recipes | Sweet Recipes | Desserts & Sweets Recipes | Thanksgiving Recipes,Bars|Breakfast|Thanksgiving|Fall|Entertaining|Desserts|Holidays|Entertaining|Oats|Sweet|Treat|Fruit
1964,Roasted Cauliflower & Oat Soup with Turmeric,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/roasted-cauliflower-oat-soup-turmeric,Meal Time Recipes | Holiday & Special Occasion Recipes,Dinner Recipes | Festive Recipes,Dinner|Lunch|Holidays|Entertaining|Christmas|Winter|Oats|Main dish|Soup
2009,Raspberry Oat Bites,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/raspberry-oat-bites,Meal Time Recipes | Snack Recipes | Meal Time Recipes,Breakfast & Brunch Recipes | Sweet Recipes | Desserts & Sweets Recipes,Breakfast|Desserts|Oats|Sweet|Treat
2073,Oat Beverage,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/oat-beverage,Meal Time Recipes | Snack Recipes | Meal Time Recipes,Breakfast & Brunch Recipes | Sweet Recipes | Desserts & Sweets Recipes,Breakfast|Desserts|Oats|Sweet|Treat|Beverages|Drinks
2183,Butternut Squash & Apple Crisp,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/butternut-squash-apple-crisp,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Special Occasion Recipes | Desserts & Sweets Recipes | Sweet Recipes | Thanksgiving Recipes,Thanksgiving|Fall|Entertaining|Desserts|Holidays|Entertaining|Sweet|Treat|Fruit
2602,Chocolate Cranberry Oat Cookies,en,QUAKER,https://www.tastyrewards.com/en-ca/recipes/chocolate-cranberry-oat-cookies,Dish Type Recipes | Snack Recipes | Meal Time Recipes,Cookie Recipes | Sweet Recipes | Desserts & Sweets Recipes,Cookies|Desserts|Chocolate|Oats|Sweet|Treat|Fruit|Snack
167,No Bun Sloppy Joes,en,RUFFLES,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/no-bun-sloppy-joes,Dish Type Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dinner Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Dinner|Main dish|Dip|Cinco de Mayo|Birthday|Kid friendly
1313,"Smoked Bacon, Cheddar and Chive Dip",en,RUFFLES,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/smoked-bacon-cheddar-and-chive-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1801,RUFFLES<sup>®</sup> Sloppy Joe Dip,en,RUFFLES,https://www.tastyrewards.com/en-ca/recipes/rufflesr-sloppy-joe-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
1312,Crispy Chicken Nuggets,en,RUFFLES,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/crispy-chicken-nuggets,Meal Time Recipes | Meal Time Recipes | Snack Recipes | Meal Time Recipes,Lunch Recipes | Dinner Recipes | Bite Size Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Dinner|Lunch|Main dish|Chicken|Poultry|Kid friendly|Birthday|Meat
141,Smoky BBQ Cheese Quesadillas,en,RUFFLES,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/smoky-bbq-cheese-quesadillas,Meal Time Recipes | Snack Recipes,Lunch Recipes | Savory Recipes ,Lunch|Main dish|Savory |Cinco de Mayo|Sandwich|Cheese|Cheesy
1306,Chocolate Chip and Popcorn Cookies,en,SMARTFOOD,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chocolate-chip-and-popcorn-cookies,Dish Type Recipes | Meal Time Recipes,Cookie Recipes | Desserts & Sweets Recipes,Desserts|Cookies|Sweet|Chocolate|Kid friendly
1236,Savory-Sweet Popcorn Chocolate Chip Cookies,en,SMARTFOOD,https://www.tastyrewards.com/en-ca/recipes/savory-sweet-popcorn-chocolate-chip-cookies,Dish Type Recipes | Snack Recipes | Meal Time Recipes,Cookie Recipes | Sweet Recipes | Desserts & Sweets Recipes,Cookies|Desserts|Chocolate|Sweet|Treat|Movie Night|Snack
171,Chicken Avocado Bites,en,STACY’S,https://www.tastyrewards.com/en-ca/recipes/chicken-avocado-bites,Snack Recipes,Bite Size Recipes,Chicken|Meat|Poultry|Appetizer|Vegetables|Easy|Quick|Snack
548,Jalapeño Pimento Cheese,en,STACY’S,https://www.tastyrewards.com/en-ca/recipes/jalapeno-pimento-cheese,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Cheese|Cheesy|Appetizer|Dip|Spicy|Easy|Quick|Side dish
1138,Avocado Orange Salsa,en,STACY’S,https://www.tastyrewards.com/en-ca/recipes/avocado-orange-salsa,Dish Type Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Game Day Recipes,Super Bowl|Superbowl|Entertaining|Football|Game Day|Dip|Fruit
587,Turkey Chili Nacho Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/turkey-chili-nacho-dip,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes,Nacho Recipes | Thanksgiving Recipes | Dinner Recipes,Dinner|Thanksgiving|Nacho|Fall|Main dish
688,Mexi-Salad,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/mexi-salad-0,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes,Salad Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Salad|Easter|Spring|Summer|Cinco de Mayo|4th of July|Vegetables|Memorial Day
589,Watermelon pico de gallo,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/watermelon-pico-de-gallo-0,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Spring & Easter Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Easter|Spring|Summer|4th of July|Fruit|Memorial Day
689,Pomegranate Guacamole,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/pomegranate-guacamole-0,Dish Type Recipes | Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Game Day Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Dip
1216,Hint of Jalapeño Caprese Crostini,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/hint-jalapeno-caprese-crostini-0,Dish Type Recipes | Meal Time Recipes,Nacho Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Nacho|Spicy
591,Chili Cheese Bake,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chili-cheese-bake-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Casserole Recipes | Dinner Recipes | Cheesy Recipes,Cheese|Cheesy|Dinner|Casserole|Main dish|Cinco de Mayo
592,Egg Salad Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/egg-salad-bites-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Salad Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Salad|Vegetables|Cold
622,Jacked Up Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/jacked-salsa-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
644,Sun-dried Tomato and Roasted Red Pepper Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/sun-dried-tomato-and-roasted-red-pepper-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
660,Avocado & Cherry Tomato Multigrain Scoops!®,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/avocado-cherry-tomato-multigrain-scoopsr-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Salad Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Salad|Cinco de Mayo|Vegetables
667,Asian Salad Scoops!<sup>®</sup>,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/asian-salad-scoopsr-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Salad Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Salad|Vegetables|Cold
668,Baked Hawaiian Skillet Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/baked-hawaiian-skillet-nachos-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Nacho Recipes | Appetizer & Salad Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Nacho|Snack|Treat
675,Tomato Avocado Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tomato-avocado-salsa-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
682,Chickpea Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chickpea-salsa-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes,Salad Recipes | Appetizer & Salad Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Salad
593,"Feta, Date and Honey Dip",en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/feta-date-and-honey-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
650,Taco Con Queso Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/taco-con-queso-dip,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cinco de Mayo|Sandwich
654,Tasty Taco Bean Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tasty-taco-bean-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cinco de Mayo|Sandwich|Vegetables
658,Garden Lime Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/garden-lime-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
663,White Garlic Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/white-garlic-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
671,Layered Greek Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/layered-greek-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
676,Spicy Yogurt Cucumber Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/spicy-yogurt-cucumber-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Spicy|Dip|Vegetables
678,Blue Cheese & Chive Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/blue-cheese-chive-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Cheese|Cheesy
683,Chunky Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chunky-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
686,Herbed Feta Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/herbed-feta-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
691,Roasted Eggplant Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/roasted-eggplant-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes ,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
651,Hot Cheese Bake,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/hot-cheese-bake-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Game Day Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Dip|Cheese|Cheesy
659,Li'l Tots Spinach Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/lil-tots-spinach-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Special Occasion Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip
598,Tabbouleh Scoops!<sup>®</sup>,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tabbouleh-scoopsr-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Salad Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Salad|Savory 
656,Avocado Lime and Black Bean Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/avocado-lime-and-black-bean-salsa-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Dip|Cinco de Mayo|Vegetables
657,Chipotle Salsa,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/chipotle-salsa-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Dip Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Dip|Cinco de Mayo
680,Veggie Delight Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/veggie-delight-dip-0,Dish Type Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Dip Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Dip Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Dip|Vegetables
687,Italian Chicken Dip,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/italian-chicken-dip-0,Dish Type Recipes | Snack Recipes,Dip Recipes | Dip Recipes,Entertaining|Snack|Treat|Chicken|Poultry|Dip|Meat
603,Squash and Maple Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/squash-and-maple-nachos-0,Holiday & Special Occasion Recipes | Dish Type Recipes | Meal Time Recipes,Thanksgiving Recipes | Nacho Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Thanksgiving|Nacho|Fall
681,Bug Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/bug-bites-0,Holiday & Special Occasion Recipes | Holiday & Special Occasion Recipes | Snack Recipes | Meal Time Recipes,Special Occasion Recipes | Halloween Recipes | Bite Size Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Halloween|Snack|Treat|Fall|Birthday|Summer|Kid friendly|4th of July|Memorial Day
624,California Sushi Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/california-sushi-nachos-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Dish Type Recipes,Spring & Easter Recipes | Lunch Recipes | Nacho Recipes,Lunch|Nacho|Main dish|Easter|Spring|Summer|4th of July|Memorial Day
1215,Crunchy Tortilla-Crusted Chicken Wings,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/tortilla-crusted-chicken-wings,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes,Game Day Recipes | Dinner Recipes | Lunch Recipes,Crunchy|Dinner|Lunch|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Chicken|Poultry|Meat
629,Taco Night in One Bite,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/taco-night-one-bite-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Dinner Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Dinner|Main dish|Cinco de Mayo|Sandwich
666,One-bite Fish Tacos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/one-bite-fish-tacos-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Meal Time Recipes | Snack Recipes,Spring & Easter Recipes | Appetizer & Salad Recipes | Lunch Recipes | Bite Size Recipes,Side dish|Entertaining|Appetizer|Lunch|Main dish|Easter|Spring|Summer|Cinco de Mayo|Seafood|Fish|4th of July|Sandwich|Memorial Day
585,Salted Caramel & Chocolate Bark,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/salted-caramel-chocolate-bark-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Festive Recipes | Desserts & Sweets Recipes | Sweet Recipes,Christmas|Holidays|Winter|Desserts|Snack|Treat|Bars|Sweet|Chocolate
630,Baked Maple Brie,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/baked-maple-brie-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Festive Recipes | Appetizer & Salad Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Christmas|Holidays|Winter|Snack|Treat
655,Black Bean Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/black-bean-nachos-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Cheesy Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Cinco de Mayo|Vegetables
623,Buffalo Chicken Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/buffalo-chicken-nachos-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Dish Type Recipes,Game Day Recipes | Appetizer & Salad Recipes | Cheesy Recipes | Nacho Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Chicken|Poultry|Meat
143,Pumpkin Tortilla Scoops!<sup>®</sup>,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/pumpkin-tortilla-scoopsr-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Holiday & Special Occasion Recipes,Thanksgiving Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Halloween Recipes,Entertaining|Desserts|Halloween|Thanksgiving|Snack|Treat|Fall|Sweet
575,Apple Crumble Minis,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/apple-crumble-minis-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Thanksgiving Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Fruit|Entertaining|Desserts|Thanksgiving|Snack|Treat|Fall|Sweet|Kid friendly
577,Brie Bites Three Ways,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/brie-bites-three-ways-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory 
596,Pizza Rounds,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/pizza-rounds-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Game Day Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Super Bowl|Superbowl|Basketball|Football|Game Day|Snack|Treat|Pizza|Savory |Kid friendly
599,Tiramisu Scoops!<sup>®</sup>,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tiramisu-scoopsr-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet
600,Twice Baked Tex Mex Sweet Potatoes,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/twice-baked-tex-mex-sweet-potatoes-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Cheesy Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Cheese|Cheesy|Snack|Treat|Savory |Cinco de Mayo
628,Shrimp Tostada Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/shrimp-tostada-bites-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Seafood|Fish
669,Red Pepper Pesto Bruschetta,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/red-pepper-pesto-bruschetta-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Vegetables
672,Mini Shredded Chicken Tostadas,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/mini-shredded-chicken-tostadas-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Chicken|Poultry|Savory |Cinco de Mayo|Meat
679,Brie & Pecan Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/brie-pecan-bites-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Festive Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Christmas|Holidays|Winter|Desserts|Snack|Treat|Sweet
690,S'more Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/smore-bites-0,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet|Kid friendly
1737,Ready For Love Back Roses,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/ready-love-bacon-roses,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Appetizer & Salad Recipes | Bite Size Recipes | Savory Recipes,Side dish|Entertaining|Appetizer|Snack|Treat|Savory |Valentine's Day
1753,Black Tie Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/black-tie-bites,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Special Occasion Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Snack|Treat|Sweet|Birthday
1756,Paranormal Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/recipes/paranormal-bites,Holiday & Special Occasion Recipes | Meal Time Recipes | Snack Recipes | Snack Recipes,Halloween Recipes | Desserts & Sweets Recipes | Bite Size Recipes | Sweet Recipes,Entertaining|Desserts|Halloween|Snack|Treat|Fall|Sweet
684,Fro-Yo Bites,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/fro-yo-bites-0,Holiday & Special Occasion Recipes | Snack Recipes | Snack Recipes | Meal Time Recipes,Special Occasion Recipes | Sweet Recipes | Bite Size Recipes | Desserts & Sweets Recipes,Entertaining|Desserts|Snack|Treat|Sweet
584,Hashbrown Waffle Breakfast Stack,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/hashbrown-waffle-breakfast-stack-0,Meal Time Recipes,Breakfast & Brunch Recipes,Breakfast|Eggs
606,Fried Egg and Tostitos<sup>®</sup> Salsa Sandwich,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/fried-egg-and-tostitosr-salsa-sandwich-0,Meal Time Recipes,Breakfast & Brunch Recipes,Sandwich|Breakfast|Eggs
615,Poutine Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/poutine-nachos,Meal Time Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes | Meal Time Recipes,Lunch Recipes | Game Day Recipes | Nacho Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Lunch|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish
1214,Pepperoni Pizza Nachos,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/pepperoni-pizza-nachos-0,Meal Time Recipes | Holiday & Special Occasion Recipes | Dish Type Recipes | Meal Time Recipes,Lunch Recipes | Game Day Recipes | Nacho Recipes | Appetizer & Salad Recipes,Side dish|Entertaining|Appetizer|Lunch|Nacho|Super Bowl|Superbowl|Basketball|Football|Game Day|Main dish|Pizza
170,Tortilla Soup,en,TOSTITOS,https://www.tastyrewards.com/en-ca/brands/tostitos/recipes/tortilla-soup-0,Meal Time Recipes | Meal Time Recipes,Dinner Recipes | Lunch Recipes,Dinner|Lunch|Main dish|Soup
